;index;GENERATION;EQUATION;SMILES;RULE;RPAIRS;CONSERVEDRATIO
432;15604;1;ACFIXJIJDZMPPO+CURLTUGMZLYLDI+GPRLSGONYQIRFK+JUKHNCNDFOAFLT<=>WBKPSMQJEYRWHQ+XJLXINKUBYWONI;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C=O.[H+]>>COC(=O)C1Cc2c([nH]c3c2C=CCC3C(=O)O)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1;1.3.1A6(rev);pairs;ratio
433;15605;1;ACFIXJIJDZMPPO+CURLTUGMZLYLDI+GPRLSGONYQIRFK+JUKHNCNDFOAFLT<=>JPDJTTUUUGKJMW+XJLXINKUBYWONI;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C=O.[H+]>>COC(=O)C1Cc2c([nH]c3c2C=CC(C(=O)O)C3)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1;1.3.1A6(rev);pairs;ratio
434;15606;1;ACFIXJIJDZMPPO+CURLTUGMZLYLDI+GPRLSGONYQIRFK+JUKHNCNDFOAFLT<=>XJLXINKUBYWONI+YIDWFGAGQYPCRP;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C=O.[H+]>>COC(=O)C1Cc2c([nH]c3c2CC(C(=O)O)C=C3)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1;1.3.1A6(rev);pairs;ratio
435;15607;1;ACFIXJIJDZMPPO+CURLTUGMZLYLDI+GPRLSGONYQIRFK+JUKHNCNDFOAFLT<=>PGYQTNGIMUGUBZ+XJLXINKUBYWONI;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C=O.[H+]>>COC(=O)C1Cc2c([nH]c3c2C(C(=O)O)CC=C3)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1;1.3.1A6(rev);pairs;ratio
436;15608;1;ACFIXJIJDZMPPO+CURLTUGMZLYLDI+GPRLSGONYQIRFK+JUKHNCNDFOAFLT<=>HVPVOVHVRONHEK+XJLXINKUBYWONI;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C=O.[H+]>>COC(=O)C1CC2=C(NC3C=CC=CC23C(=O)O)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1;1.3.1A6(rev);pairs;ratio
437;15891;1;GPRLSGONYQIRFK+JUKHNCNDFOAFLT+MYMOFIZGZYHOMD+MYMOFIZGZYHOMD<=>IKWZJVKBWXOKLF+MHAJPDPJQMAIIY+MHAJPDPJQMAIIY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.O=O.O=O.[H+]>>COC(=O)c1cc2c([nH]c3ccccc32)c(-c2ccc3c(c2)OCO3)[n+]1C(=O)CCl.OO.OO;1.3.3A2;pairs;ratio
438;15943;1;BOPGDPNILDQYTO+GPRLSGONYQIRFK+JUKHNCNDFOAFLT+QGZKDVFQNNGYKY<=>BAWFJGJZGIEFAR+CBWAPMBWLLDBFS+XLYOFNOQVPJJNP;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.N.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)C=CC1.[H+]>>COC(N)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O;1.4.1A1(rev);pairs;ratio
439;15944;1;BOPGDPNILDQYTO+GPRLSGONYQIRFK+JUKHNCNDFOAFLT+QGZKDVFQNNGYKY<=>BAWFJGJZGIEFAR+HLSIJHBFEBCRGL+XLYOFNOQVPJJNP;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.N.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)C=CC1.[H+]>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(N)CCl.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O;1.4.1A1(rev);pairs;ratio
440;15995;1;BAWFJGJZGIEFAR+JUKHNCNDFOAFLT+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+NFKKUBIKMGLXGJ+NO_INCHIKEY+XLYYFDRXJDFXGS;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.COC(=O)C(=O)Cc1c(Cc2ccc3c(c2)OCO3)[nH]c2ccccc12.Cc1c(C(NC(=O)CCl)c2ccc3c(c2)OCO3)[nH]c2ccccc12.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.4.1A1;pairs;ratio
441;15996;1;BAWFJGJZGIEFAR+JUKHNCNDFOAFLT+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+KDURQOJTVSURJA+NO_INCHIKEY+ORLGBOOEVVJNHB;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCl.COC(=O)CCc1c(C(=O)c2ccc3c(c2)OCO3)[nH]c2ccccc12.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.4.1A1;pairs;ratio
442;16021;1;JUKHNCNDFOAFLT+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+NFKKUBIKMGLXGJ+NO_INCHIKEY+XLYYFDRXJDFXGS;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.COC(=O)C(=O)Cc1c(Cc2ccc3c(c2)OCO3)[nH]c2ccccc12.Cc1c(C(NC(=O)CCl)c2ccc3c(c2)OCO3)[nH]c2ccccc12.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.4.1A2;pairs;ratio
443;16022;1;JUKHNCNDFOAFLT+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+KDURQOJTVSURJA+NO_INCHIKEY+ORLGBOOEVVJNHB;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCl.COC(=O)CCc1c(C(=O)c2ccc3c(c2)OCO3)[nH]c2ccccc12.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.4.1A2;pairs;ratio
444;16047;1;JUKHNCNDFOAFLT+MHAJPDPJQMAIIY+QGZKDVFQNNGYKY<=>CBWAPMBWLLDBFS+MYMOFIZGZYHOMD+XLYOFNOQVPJJNP;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.N.OO>>COC(N)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.O.O=O;1.4.3A1(rev);pairs;ratio
445;16048;1;JUKHNCNDFOAFLT+MHAJPDPJQMAIIY+QGZKDVFQNNGYKY<=>HLSIJHBFEBCRGL+MYMOFIZGZYHOMD+XLYOFNOQVPJJNP;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.N.OO>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(N)CCl.O.O=O;1.4.3A1(rev);pairs;ratio
446;16099;1;JUKHNCNDFOAFLT+MYMOFIZGZYHOMD+XLYOFNOQVPJJNP<=>MHAJPDPJQMAIIY+NFKKUBIKMGLXGJ+XLYYFDRXJDFXGS;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.O.O=O>>COC(=O)C(=O)Cc1c(Cc2ccc3c(c2)OCO3)[nH]c2ccccc12.Cc1c(C(NC(=O)CCl)c2ccc3c(c2)OCO3)[nH]c2ccccc12.OO;1.4.3A1;pairs;ratio
447;16100;1;JUKHNCNDFOAFLT+MYMOFIZGZYHOMD+XLYOFNOQVPJJNP<=>KDURQOJTVSURJA+MHAJPDPJQMAIIY+ORLGBOOEVVJNHB;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.O.O=O>>COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCl.COC(=O)CCc1c(C(=O)c2ccc3c(c2)OCO3)[nH]c2ccccc12.OO;1.4.3A1;pairs;ratio
448;16151;1;JUKHNCNDFOAFLT+MHAJPDPJQMAIIY<=>MYMOFIZGZYHOMD+SMOOVHRVNAVEIT;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.OO>>COC(O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.O=O;1.4.3B1(rev);pairs;ratio
449;16152;1;JUKHNCNDFOAFLT+MHAJPDPJQMAIIY<=>CNWPQNDHGHOQAF+MYMOFIZGZYHOMD;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.OO>>COC(=O)C1CC2c3ccccc3NC2C(c2ccc3c(c2)OCO3)N1C(=O)CCl.O=O;1.4.3B1(rev);pairs;ratio
450;16154;1;JUKHNCNDFOAFLT+MHAJPDPJQMAIIY<=>LETGQBQZDIOYMC+MYMOFIZGZYHOMD;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.OO>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(O)CCl.O=O;1.4.3B1(rev);pairs;ratio
451;16155;1;JUKHNCNDFOAFLT+MHAJPDPJQMAIIY<=>MYMOFIZGZYHOMD+UAINCXPMVGCCPX;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.OO>>COC(=O)C1Cc2c([nH]c3ccccc23)C(C2C=CC3=C(C2)OCO3)N1C(=O)CCl.O=O;1.4.3B1(rev);pairs;ratio
452;16157;1;JUKHNCNDFOAFLT+MHAJPDPJQMAIIY<=>HFSFSVJWTMTCAC+MYMOFIZGZYHOMD;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.OO>>COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=CC3OCOC3C=C2)N1C(=O)CCl.O=O;1.4.3B1(rev);pairs;ratio
453;16159;1;JUKHNCNDFOAFLT+MHAJPDPJQMAIIY<=>MYMOFIZGZYHOMD+XWTHVETXXPAKDI;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.OO>>COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=CC3=C(CC2)OCO3)N1C(=O)CCl.O=O;1.4.3B1(rev);pairs;ratio
454;16161;1;JUKHNCNDFOAFLT+MHAJPDPJQMAIIY<=>DTPQUMUMLSDUKI+MYMOFIZGZYHOMD;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.OO>>COC(=O)C1CC2=C(NC3CC=CC=C23)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.O=O;1.4.3B1(rev);pairs;ratio
455;16163;1;JUKHNCNDFOAFLT+MHAJPDPJQMAIIY<=>MGFVLXRGWBNJJE+MYMOFIZGZYHOMD;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.OO>>COC(=O)C1Cc2c([nH]c3c2=CCCC=3)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.O=O;1.4.3B1(rev);pairs;ratio
456;16165;1;JUKHNCNDFOAFLT+MHAJPDPJQMAIIY<=>MYMOFIZGZYHOMD+UECFPYKVOFVUBV;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.OO>>COC(=O)C1CC2=C(NC3=CC=CCC32)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.O=O;1.4.3B1(rev);pairs;ratio
457;16183;1;JUKHNCNDFOAFLT+MHAJPDPJQMAIIY<=>LXUSJXNWWLZMFP+MYMOFIZGZYHOMD;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.OO>>COC(=O)C1Cc2c([nH]c3ccccc23)C(C2C=C3OCOC3=CC2)N1C(=O)CCl.O=O;1.4.3B1(rev);pairs;ratio
458;16184;1;JUKHNCNDFOAFLT+MHAJPDPJQMAIIY<=>CATSFALXEPOULA+MYMOFIZGZYHOMD;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.OO>>COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=CC=C3OCOC3C2)N1C(=O)CCl.O=O;1.4.3B1(rev);pairs;ratio
459;16186;1;JUKHNCNDFOAFLT+MHAJPDPJQMAIIY<=>MYMOFIZGZYHOMD+OFNMNKPVXHCIRR;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.OO>>COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=CCC3OCOC3=C2)N1C(=O)CCl.O=O;1.4.3B1(rev);pairs;ratio
460;16375;1;JUKHNCNDFOAFLT+MHAJPDPJQMAIIY<=>MYMOFIZGZYHOMD+OMDOFDQRRBDNPR;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.OO>>COC(=O)C1CC2=C(NC3C=CC=CC23)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.O=O;1.4.3B1(rev);pairs;ratio
461;16376;1;JUKHNCNDFOAFLT+MHAJPDPJQMAIIY<=>MJPSIHSZQYXHGI+MYMOFIZGZYHOMD;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.OO>>COC(=O)C1Cc2c([nH]c3c2C=CCC3)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.O=O;1.4.3B1(rev);pairs;ratio
462;16378;1;JUKHNCNDFOAFLT+MHAJPDPJQMAIIY<=>DVYMCBXRVJUXBJ+MYMOFIZGZYHOMD;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.OO>>COC(=O)C1Cc2c([nH]c3c2CCC=C3)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.O=O;1.4.3B1(rev);pairs;ratio
463;16567;1;JUKHNCNDFOAFLT+MYMOFIZGZYHOMD<=>HPJAPVHURAEXEE+MHAJPDPJQMAIIY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.O=O>>COC(=O)C1=Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.OO;1.4.3B1;pairs;ratio
464;16569;1;JUKHNCNDFOAFLT+MYMOFIZGZYHOMD<=>MHAJPDPJQMAIIY+QCAWPCGNCGHRNH;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.O=O>>COC(=O)C1Cc2c([nH]c3c2=CC=C=C=3)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.OO;1.4.3B1;pairs;ratio
465;16571;1;JUKHNCNDFOAFLT+MYMOFIZGZYHOMD<=>MHAJPDPJQMAIIY+VDPDSQNBKPBCHN;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.O=O>>COC(=O)C1Cc2c([nH]c3c2=C=C=CC=3)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.OO;1.4.3B1;pairs;ratio
466;16579;1;JUKHNCNDFOAFLT+MYMOFIZGZYHOMD<=>JBFOKXXRCFKZIK+MHAJPDPJQMAIIY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.O=O>>COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=C=C=C3OCOC3=C2)N1C(=O)CCl.OO;1.4.3B1;pairs;ratio
467;16675;1;JUKHNCNDFOAFLT+MYMOFIZGZYHOMD<=>MHAJPDPJQMAIIY+OKGNVDDKWDTMGS;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.O=O>>COC(=O)C1Cc2c([nH]c3c2C=C=C=C3)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.OO;1.4.3B1;pairs;ratio
468;16723;1;JUKHNCNDFOAFLT+XJLXINKUBYWONI<=>ACFIXJIJDZMPPO+RTEBJPVCWLKMGK;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1>>COC(=O)C1=[N+](C(=O)CCl)C(c2ccc3c(c2)OCO3)c2[nH]c3ccccc3c2C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.5.1B7;pairs;ratio
469;16726;1;JUKHNCNDFOAFLT+XJLXINKUBYWONI<=>ACFIXJIJDZMPPO+PXXRSTDMBABYSO;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)=[N+]1C(=O)CCl.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.5.1B7;pairs;ratio
470;17295;1;BOPGDPNILDQYTO+GPRLSGONYQIRFK+JUKHNCNDFOAFLT<=>BAWFJGJZGIEFAR+QVBMZPPLZDFVMO+VNWKTOKETHGBQD;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)C=CC1.[H+]>>C.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=C(O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CCl;1.8.1C1(rev);pairs;ratio
471;17347;1;BAWFJGJZGIEFAR+JUKHNCNDFOAFLT+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+CWHLMCFYYLGSKG+NO_INCHIKEY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C(OCO)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CCl;1.8.1C1;pairs;ratio
472;17348;1;BAWFJGJZGIEFAR+JUKHNCNDFOAFLT+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+LOWKUFHZTDQQFY+NO_INCHIKEY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.COC(=O)C1(O)Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C1;pairs;ratio
473;17349;1;BAWFJGJZGIEFAR+JUKHNCNDFOAFLT+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+JIKPPNAYYFRFIZ+NO_INCHIKEY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.COC(=O)C1C(O)c2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CCl.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C1;pairs;ratio
474;17350;1;BAWFJGJZGIEFAR+JUKHNCNDFOAFLT+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+JEKITGSGZKSDKR+NO_INCHIKEY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.COC(=O)C1Cc2c([nH]c3ccccc23)C(O)(c2ccc3c(c2)OCO3)N1C(=O)CCl.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C1;pairs;ratio
475;17351;1;BAWFJGJZGIEFAR+JUKHNCNDFOAFLT+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+KFHXDXKDEADRNO+NO_INCHIKEY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)C(O)Cl.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C1;pairs;ratio
476;17352;1;BAWFJGJZGIEFAR+JUKHNCNDFOAFLT+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+NO_INCHIKEY+SMQAARRLMIDZPX;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC3=C(C=C2)OCO3)N1C(=O)CCl.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2O)OCO3)N1C(=O)CCl.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C1;pairs;ratio
