reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R10748/3.1.3A1/;	2/3.1.1A1;	0.0355619	0.444444	0.2	0.111111	0.0666667	0.0422535	0.00840336	0.00613497	0.004329
R01845(r)/3.1.3A1(rev)/3.1.3.11,3.1.3.37;	2/3.1.1A1;	0.0355114	0.444444	0.2	0.117647	0.0697674	0.0428571	0.017094	0.00598802	0
R01845/3.1.3A1/3.1.3.11,3.1.3.37;	2/3.1.1A1;	0.0355114	0.444444	0.2	0.117647	0.0697674	0.0428571	0.017094	0.00598802	0
R02088/3.1.3A1/3.1.3.5,3.1.3.89;	2/3.1.1A1;	0.0354796	0.444444	0.2	0.0857143	0.0666667	0.0405405	0.024	0.0163934	0
R01968(r)/3.1.3A1(rev)/3.1.3.5,3.1.3.89;	2/3.1.1A1;	0.0354796	0.444444	0.2	0.0857143	0.0666667	0.0405405	0.024	0.0163934	0
R01968/3.1.3A1/3.1.3.5,3.1.3.89;	2/3.1.1A1;	0.0354796	0.444444	0.2	0.0857143	0.0666667	0.0405405	0.024	0.0163934	0
R02088(r)/3.1.3A1(rev)/3.1.3.5,3.1.3.89;	2/3.1.1A1;	0.0354796	0.444444	0.2	0.0857143	0.0666667	0.0405405	0.024	0.0163934	0
R04479(r)/3.1.3A1(rev)/;	2/3.1.1A1;	0.035248	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0232558	0.0163043	0
R04479/3.1.3A1/;	2/3.1.1A1;	0.035248	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0232558	0.0163043	0
R00173/3.1.3A1/3.1.3.74;	2/3.1.1A1;	0.0350877	0.444444	0.2	0.0857143	0.116279	0.0533333	0.015873	0	0
R02494(r)/3.1.3A1/3.1.3.74;	2/3.1.1A1;	0.0350877	0.444444	0.2	0.0857143	0.116279	0.0533333	0.015873	0	0
R00173(r)/3.1.3A1(rev)/3.1.3.74;	2/3.1.1A1;	0.0350877	0.444444	0.2	0.0857143	0.116279	0.0533333	0.015873	0	0
R02494/3.1.3A1(rev)/3.1.3.74;	2/3.1.1A1;	0.0350877	0.444444	0.2	0.0857143	0.116279	0.0533333	0.015873	0	0
R01310/3.1.4A1/3.1.4.4;	2/3.1.1A1;	0.035	0.555556	0.333333	0.1	0.0877193	0.0224719	0	0	0
R01310(r)/3.1.4A1(rev)/3.1.4.4;	2/3.1.1A1;	0.035	0.555556	0.333333	0.1	0.0877193	0.0224719	0	0	0
R08273(r)/3.1.2A1(rev)/;	2/3.1.1A1;	0.0349854	0.428571	0.333333	0.153846	0.0714286	0.0434783	0.0172414	0.0060241	0
R08190(r)/3.1.2A1(rev)/;	2/3.1.1A1;	0.0349854	0.428571	0.333333	0.153846	0.0714286	0.0434783	0.0172414	0.0060241	0
R08189(r)/3.1.2A1(rev)/;	2/3.1.1A1;	0.0349854	0.428571	0.333333	0.153846	0.0714286	0.0434783	0.0172414	0.0060241	0
R08188(r)/3.1.2A1(rev)/;	2/3.1.1A1;	0.0349854	0.428571	0.333333	0.153846	0.0714286	0.0434783	0.0172414	0.0060241	0
R08187(r)/3.1.2A1(rev)/;	2/3.1.1A1;	0.0349854	0.428571	0.333333	0.153846	0.0714286	0.0434783	0.0172414	0.0060241	0
R08186(r)/3.1.2A1(rev)/;	2/3.1.1A1;	0.0349854	0.428571	0.333333	0.153846	0.0714286	0.0434783	0.0172414	0.0060241	0
R08185(r)/3.1.2A1(rev)/;	2/3.1.1A1;	0.0349854	0.428571	0.333333	0.153846	0.0714286	0.0434783	0.0172414	0.0060241	0
R08184(r)/3.1.2A1(rev)/;	2/3.1.1A1;	0.0349854	0.428571	0.333333	0.153846	0.0714286	0.0434783	0.0172414	0.0060241	0
R08182(r)/3.1.2A1(rev)/3.1.2.2;	2/3.1.1A1;	0.0349854	0.428571	0.333333	0.153846	0.0714286	0.0434783	0.0172414	0.0060241	0
R08191(r)/3.1.2A1(rev)/;	2/3.1.1A1;	0.0349854	0.428571	0.333333	0.153846	0.0714286	0.0434783	0.0172414	0.0060241	0
R08178(r)/3.1.2A1(rev)/3.1.2.2;	2/3.1.1A1;	0.0349854	0.428571	0.333333	0.153846	0.0714286	0.0434783	0.0172414	0.0060241	0
R08177(r)/3.1.2A1(rev)/3.1.2.2;	2/3.1.1A1;	0.0349854	0.428571	0.333333	0.153846	0.0714286	0.0434783	0.0172414	0.0060241	0
R08176(r)/3.1.2A1(rev)/3.1.2.2;	2/3.1.1A1;	0.0349854	0.428571	0.333333	0.153846	0.0714286	0.0434783	0.0172414	0.0060241	0
R08192(r)/3.1.2A1(rev)/;	2/3.1.1A1;	0.0349854	0.428571	0.333333	0.153846	0.0714286	0.0434783	0.0172414	0.0060241	0
R01274(r)/3.1.2A1(rev)/3.1.2.2,3.1.2.22;	2/3.1.1A1;	0.0349854	0.428571	0.333333	0.153846	0.0714286	0.0434783	0.0172414	0.0060241	0
R08175(r)/3.1.2A1(rev)/3.1.2.2;	2/3.1.1A1;	0.0349854	0.428571	0.333333	0.153846	0.0714286	0.0434783	0.0172414	0.0060241	0
R08174(r)/3.1.2A1(rev)/3.1.2.2;	2/3.1.1A1;	0.0349854	0.428571	0.333333	0.153846	0.0714286	0.0434783	0.0172414	0.0060241	0
R02817(r)/3.1.4A1(rev)/3.1.4.13;	2/3.1.1A1;	0.0349162	0.555556	0.333333	0.128205	0.0566038	0	0	0	0
R02817/3.1.4A1/3.1.4.13;	2/3.1.1A1;	0.0349162	0.555556	0.333333	0.128205	0.0566038	0	0	0	0
R08069(r)/3.1.3A1(rev)/;	2/3.1.1A1;	0.0348837	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0232558	0.016129	0
R08069/3.1.3A1/;	2/3.1.1A1;	0.0348837	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0232558	0.016129	0
R02719/3.1.3A1/3.1.3.5;	2/3.1.1A1;	0.0348837	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0232558	0.016129	0
R08070,R08079(r)/3.1.3A1(rev)/;	2/3.1.1A1;	0.0348837	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0232558	0.016129	0
R08070,R08079/3.1.3A1/;	2/3.1.1A1;	0.0348837	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0232558	0.016129	0
R08071/3.1.3A1/;	2/3.1.1A1;	0.0348837	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0232558	0.016129	0
R01126(r)/3.1.3A1(rev)/3.1.3.5,3.1.3.99;	2/3.1.1A1;	0.0348837	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0232558	0.016129	0
R01126/3.1.3A1/3.1.3.5,3.1.3.99;	2/3.1.1A1;	0.0348837	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0232558	0.016129	0
R08071(r)/3.1.3A1(rev)/;	2/3.1.1A1;	0.0348837	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0232558	0.016129	0
R02719(r)/3.1.3A1(rev)/3.1.3.5;	2/3.1.1A1;	0.0348837	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0232558	0.016129	0
R01227(r)/3.1.3A1(rev)/3.1.3.5;	2/3.1.1A1;	0.0348837	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0232558	0.016129	0
R01227/3.1.3A1/3.1.3.5;	2/3.1.1A1;	0.0348837	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0232558	0.016129	0
R00183(r)/3.1.3A1(rev)/3.1.3.5;	2/3.1.1A1;	0.0348837	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0232558	0.016129	0
R00183/3.1.3A1/3.1.3.5;	2/3.1.1A1;	0.0348837	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0232558	0.016129	0
R10546/3.1.3A1/3.1.3.91;	2/3.1.1A1;	0.0347938	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0232558	0.016129	0
R10546(r)/3.1.3A1(rev)/3.1.3.91;	2/3.1.1A1;	0.0347938	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0232558	0.016129	0
R07262/3.1.2A1/3.1.2.28;	2/3.1.1A1;	0.0347395	0.428571	0.333333	0.185185	0.0816327	0.0235294	0.0143885	0.0100503	0.00719424
R08388/3.1.1A1/3.1.1.64;	2/3.1.1A1;	0.0345865	0.833333	0.571429	0.153846	0.0238095	0	0	0	0
R09826/3.1.1A1/3.1.1.90;	2/3.1.1A1;	0.0345865	0.833333	0.571429	0.153846	0.0238095	0	0	0	0
R07379/3.1.1A1/3.1.1.4;	2/3.1.1A1;	0.0345745	0.833333	0.6	0.16129	0.0416667	0	0	0	0
R03107/3.1.1A1/3.1.1.4;	2/3.1.1A1;	0.0345745	0.833333	0.6	0.16129	0.0416667	0	0	0	0
R03537/3.1.3A1/3.1.4.16;	2/3.1.1A1;	0.0345722	0.444444	0.272727	0.111111	0.112676	0.0538462	0.0196078	0.00711744	0
R01193(r)/3.1.4A1(rev)/3.1.4.44;	2/3.1.1A1;	0.0345572	0.555556	0.304348	0.08	0.0547945	0.036036	0.0114943	0.00465116	0
R01193/3.1.4A1/3.1.4.44;	2/3.1.1A1;	0.0345572	0.555556	0.304348	0.08	0.0547945	0.036036	0.0114943	0.00465116	0
R10187(r)/3.1.4A1(rev)/3.2.1.184;	2/3.1.1A1;	0.0345438	0.4	0.172414	0.0714286	0.0657895	0.0625	0.03125	0.011194	0
R10187/3.1.4A1/3.2.1.184;	2/3.1.1A1;	0.0345438	0.4	0.172414	0.0714286	0.0657895	0.0625	0.03125	0.011194	0
R09834,R10187/3.1.4A1/3.2.1.184,3.6.1.57;	2/3.1.1A1;	0.0345438	0.4	0.172414	0.0714286	0.0657895	0.0625	0.03125	0.011194	0
R09834,R10187(r)/3.1.4A1(rev)/3.2.1.184,3.6.1.57;	2/3.1.1A1;	0.0345438	0.4	0.172414	0.0714286	0.0657895	0.0625	0.03125	0.011194	0
R03974/3.1.2A1(rev)/3.1.2.27;	2/3.1.1A1;	0.0345304	0.428571	0.333333	0.153846	0.0714286	0.0571429	0.0163934	0.00564972	0
R07296(r)/3.1.2A1(rev)/3.1.2.27;	2/3.1.1A1;	0.0344353	0.428571	0.333333	0.153846	0.0714286	0.0571429	0.0163934	0.00564972	0
R01562/3.1.3A1/3.1.3.6;	2/3.1.1A1;	0.0344086	0.444444	0.238095	0.0952381	0.0677966	0.0505051	0.0254777	0.00904977	0
R01562(r)/3.1.3A1(rev)/3.1.3.6;	2/3.1.1A1;	0.0344086	0.444444	0.238095	0.0952381	0.0677966	0.0505051	0.0254777	0.00904977	0
R05135/3.1.3A1/3.1.4.16;	2/3.1.1A1;	0.0343938	0.444444	0.272727	0.111111	0.112676	0.0538462	0.0196078	0.00706714	0
R02053/3.1.1A1/3.1.1.4;	2/3.1.1A1;	0.0343915	0.833333	0.6	0.16129	0.0416667	0	0	0	0
R01313,R01315/3.1.1A1/3.1.1.4;	2/3.1.1A1;	0.0343915	0.833333	0.6	0.16129	0.0416667	0	0	0	0
R02866(r)/3.1.3A1(rev)/3.1.3.50;	2/3.1.1A1;	0.0343348	0.444444	0.2	0.0857143	0.0697674	0.0428571	0.017094	0.00606061	0
R02148(r)/3.1.3A1(rev)/3.1.3.6;	2/3.1.1A1;	0.0343348	0.444444	0.238095	0.0952381	0.0677966	0.0505051	0.0254777	0.00904977	0
R02866/3.1.3A1/3.1.3.50;	2/3.1.1A1;	0.0343348	0.444444	0.2	0.0857143	0.0697674	0.0428571	0.017094	0.00606061	0
R02167/3.1.3A1/3.1.3.22;	2/3.1.1A1;	0.0343348	0.444444	0.2	0.0857143	0.0697674	0.0428571	0.017094	0.00606061	0
R02148/3.1.3A1/3.1.3.6;	2/3.1.1A1;	0.0343348	0.444444	0.238095	0.0952381	0.0677966	0.0505051	0.0254777	0.00904977	0
R02167(r)/3.1.3A1(rev)/3.1.3.22;	2/3.1.1A1;	0.0343348	0.444444	0.2	0.0857143	0.0697674	0.0428571	0.017094	0.00606061	0
R09038/3.1.1A1/;	2/3.1.1A1;	0.0343008	0.833333	0.6	0.16129	0.0416667	0	0	0	0
R02542/3.1.3A1/3.1.4.41;	2/3.1.1A1;	0.034264	0.444444	0.238095	0.0526316	0.0943396	0.0357143	0.0150376	0.00526316	0.00398406
R08991/3.1.4A1/3.1.4.52;	2/3.1.1A1;	0.0342629	0.555556	0.304348	0.08	0.0657895	0.0555556	0.0280374	0.0130719	0
R04542/3.1.3A1/3.1.3.47;	2/3.1.1A1;	0.0342368	0.444444	0.2	0.117647	0.116279	0.0266667	0.00854701	0	0
R04542(r)/3.1.3A1(rev)/3.1.3.47;	2/3.1.1A1;	0.0342368	0.444444	0.2	0.117647	0.116279	0.0266667	0.00854701	0	0
R03151,R03273,R03450,R03515(r)/3.1.3A1(rev)/3.1.3.43,3.1.3.44,3.1.3.52,3.1.3.53;	2/3.1.1A1;	0.0342368	0.444444	0.2	0.117647	0.116279	0.0266667	0.00854701	0	0
R03273,R03450,R03515(r)/3.1.3A1(rev)/3.1.3.43,3.1.3.44,3.1.3.52;	2/3.1.1A1;	0.0342368	0.444444	0.2	0.117647	0.116279	0.0266667	0.00854701	0	0
R03273,R03450,R03515/3.1.3A1/3.1.3.43,3.1.3.44,3.1.3.52;	2/3.1.1A1;	0.0342368	0.444444	0.2	0.117647	0.116279	0.0266667	0.00854701	0	0
R03151,R03273,R03450,R03515/3.1.3A1/3.1.3.43,3.1.3.44,3.1.3.52,3.1.3.53;	2/3.1.1A1;	0.0342368	0.444444	0.2	0.117647	0.116279	0.0266667	0.00854701	0	0
R03993,R04542(r)/3.1.3A1(rev)/3.1.3.47,3.1.3.49;	2/3.1.1A1;	0.0342368	0.444444	0.2	0.117647	0.116279	0.0266667	0.00854701	0	0
R03450,R03515(r)/3.1.3A1(rev)/3.1.3.43,3.1.3.52;	2/3.1.1A1;	0.0342368	0.444444	0.2	0.117647	0.116279	0.0266667	0.00854701	0	0
R03450,R03515/3.1.3A1/3.1.3.43,3.1.3.52;	2/3.1.1A1;	0.0342368	0.444444	0.2	0.117647	0.116279	0.0266667	0.00854701	0	0
R03515(r)/3.1.3A1(rev)/3.1.3.52;	2/3.1.1A1;	0.0342368	0.444444	0.2	0.117647	0.116279	0.0266667	0.00854701	0	0
R03515/3.1.3A1/3.1.3.52;	2/3.1.1A1;	0.0342368	0.444444	0.2	0.117647	0.116279	0.0266667	0.00854701	0	0
R03993,R04542/3.1.3A1/3.1.3.47,3.1.3.49;	2/3.1.1A1;	0.0342368	0.444444	0.2	0.117647	0.116279	0.0266667	0.00854701	0	0
R02707(r)/3.1.3A1/5.1.3.14;	2/3.1.1A1;	0.0342131	0.444444	0.217391	0.0833333	0.0714286	0.0569106	0.027933	0.00414938	0
R00414/3.1.3A1/3.2.1.183,5.1.3.14;	2/3.1.1A1;	0.0342131	0.444444	0.217391	0.0833333	0.0714286	0.0569106	0.027933	0.00414938	0
R03350(r)/3.1.3A1(rev)/3.1.3.45;	2/3.1.1A1;	0.0341394	0.444444	0.2	0.0857143	0.0697674	0.0428571	0.017094	0.00606061	0
R03350/3.1.3A1/3.1.3.45;	2/3.1.1A1;	0.0341394	0.444444	0.2	0.0857143	0.0697674	0.0428571	0.017094	0.00606061	0
R03346(r)/3.1.3A1(rev)/3.1.3.5;	2/3.1.1A1;	0.0338983	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0232558	0.0108108	0
R02323(r)/3.1.3A1(rev)/3.1.3.5;	2/3.1.1A1;	0.0338983	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0232558	0.0108108	0
R02323(r)/3.1.3A1(rev)/3.1.3.5;	2/3.1.1A1;	0.0338983	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0232558	0.0108108	0
R03346(r)/3.1.3A1(rev)/3.1.3.5;	2/3.1.1A1;	0.0338983	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0232558	0.0108108	0
R02323/3.1.3A1/3.1.3.5;	2/3.1.1A1;	0.0338983	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0232558	0.0108108	0
R03346/3.1.3A1/3.1.3.5;	2/3.1.1A1;	0.0338983	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0232558	0.0108108	0
R02323/3.1.3A1/3.1.3.5;	2/3.1.1A1;	0.0338983	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0232558	0.0108108	0
R03346/3.1.3A1/3.1.3.5;	2/3.1.1A1;	0.0338983	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0232558	0.0108108	0
R03360/3.1.1A1/3.1.1.52;	2/3.1.1A1;	0.0338542	0.833333	0.6	0.16129	0.0416667	0	0	0	0
R11180/3.1.3A1/3.1.3.96;	2/3.1.1A1;	0.0337224	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0153846	0.0106952	0.00384615
R11180(r)/3.1.3A1(rev)/3.1.3.96;	2/3.1.1A1;	0.0337224	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0153846	0.0106952	0.00384615
R01911/3.1.3A1(rev)/3.1.3.74;	2/3.1.1A1;	0.0336927	0.444444	0.2	0.0857143	0.116279	0.0394737	0.015873	0	0
R01911(r)/3.1.3A1/3.1.3.74;	2/3.1.1A1;	0.0336927	0.444444	0.2	0.0857143	0.116279	0.0394737	0.015873	0	0
R04167(r)/3.1.3A1(rev)/3.1.3.63;	2/3.1.1A1;	0.0336134	0.444444	0.2	0.111111	0.0833333	0.04	0.00826446	0	0
R04167/3.1.3A1/3.1.3.63;	2/3.1.1A1;	0.0336134	0.444444	0.2	0.111111	0.0833333	0.04	0.00826446	0	0
R10547(r)/3.1.3A1(rev)/3.1.3.92;	2/3.1.1A1;	0.0335121	0.444444	0.2	0.0857143	0.0666667	0.0533333	0.015873	0.00555556	0
R10547/3.1.3A1/3.1.3.92;	2/3.1.1A1;	0.0335121	0.444444	0.2	0.0857143	0.0666667	0.0533333	0.015873	0.00555556	0
R07262(r)/3.1.2A1(rev)/3.1.2.28;	2/3.1.1A1;	0.0334572	0.428571	0.333333	0.142857	0.0816327	0.0235294	0.0143885	0.0100503	0.00719424
R07262(r)/3.1.2A1(rev)/3.1.2.28;	2/3.1.1A1;	0.0334572	0.428571	0.333333	0.142857	0.0816327	0.0235294	0.0143885	0.0100503	0.00719424
R00872/3.1.3A1/;	2/3.1.1A1;	0.0332569	0.444444	0.272727	0.0833333	0.0588235	0.0353982	0.0122699	0.00510204	0
R00872(r)/3.1.3A1(rev)/;	2/3.1.1A1;	0.0332569	0.444444	0.272727	0.0833333	0.0588235	0.0353982	0.0122699	0.00510204	0
R10344/3.1.3A1/3.1.4.56;	2/3.1.1A1;	0.0332188	0.444444	0.272727	0.0952381	0.0677966	0.0322581	0.0208333	0.00487805	0
R04373/3.1.3A1/3.1.4.45;	2/3.1.1A1;	0.0332068	0.444444	0.217391	0.0909091	0.0735294	0.0598291	0.026178	0.00387597	0
R07881(r)/3.1.2A1(rev)/;	2/3.1.1A1;	0.0332056	0.428571	0.333333	0.142857	0.0625	0.0253165	0.0149254	0.0102564	0.00740741
R07881(r)/3.1.2A1(rev)/;	2/3.1.1A1;	0.0332056	0.428571	0.333333	0.142857	0.0625	0.0253165	0.0149254	0.0102564	0.00740741
R07881(r)/3.1.2A1(rev)/;	2/3.1.1A1;	0.0332056	0.428571	0.333333	0.142857	0.0625	0.0253165	0.0149254	0.0102564	0.00740741
R01185,R01186,R01187/3.1.3A1/3.1.3.25;	2/3.1.1A1;	0.0331361	0.444444	0.238095	0.0952381	0.0677966	0.0408163	0.0127389	0.00497512	0
R01185,R01186,R01187(r)/3.1.3A1(rev)/3.1.3.25;	2/3.1.1A1;	0.0331361	0.444444	0.238095	0.0952381	0.0677966	0.0408163	0.0127389	0.00497512	0
R10210(r)/3.1.2A1(rev)/;	2/3.1.1A1;	0.033046	0.428571	0.333333	0.142857	0.0652174	0.0428571	0.0168067	0	0
R03331(r)/3.1.4A1(rev)/3.1.4.43;	2/3.1.1A1;	0.0329897	0.555556	0.304348	0.08	0.0540541	0.0344828	0.010929	0.00438596	0
R03331/3.1.4A1/3.1.4.43;	2/3.1.1A1;	0.0329897	0.555556	0.304348	0.08	0.0540541	0.0344828	0.010929	0.00438596	0
R11440/3.1.3A1/3.1.3.103;	2/3.1.1A1;	0.032967	0.444444	0.2	0.0857143	0.0697674	0.0428571	0.0168067	0.00571429	0
R11440(r)/3.1.3A1(rev)/3.1.3.103;	2/3.1.1A1;	0.032967	0.444444	0.2	0.0857143	0.0697674	0.0428571	0.0168067	0.00571429	0
R00191/3.1.4A1/3.1.4.17,3.1.4.53;	2/3.1.1A1;	0.0328467	0.555556	0.304348	0.0833333	0.056338	0.0431034	0.0212766	0.00763359	0
R01234/3.1.4A1/3.1.4.17,3.1.4.35;	2/3.1.1A1;	0.0327869	0.555556	0.304348	0.0833333	0.056338	0.0431034	0.0212766	0.00763359	0
R01421(r)/3.1.3A1(rev)/3.6.1.7;	2/3.1.1A1;	0.0327422	0.444444	0.238095	0.135135	0.0851064	0.025641	0	0	0
R01421(r)/3.1.3A1(rev)/3.6.1.7;	2/3.1.1A1;	0.0327422	0.444444	0.238095	0.135135	0.0851064	0.025641	0	0	0
R01421/3.1.3A1/3.6.1.7;	2/3.1.1A1;	0.0327422	0.444444	0.238095	0.135135	0.0851064	0.025641	0	0	0
R01421/3.1.3A1/3.6.1.7;	2/3.1.1A1;	0.0327422	0.444444	0.238095	0.135135	0.0851064	0.025641	0	0	0
R01358/3.1.2A1/3.1.2.11;	2/3.1.1A1;	0.0326409	0.428571	0.333333	0.2	0.0930233	0.0277778	0	0	0
R02587/3.1.3A1/3.1.3.68;	2/3.1.1A1;	0.0325645	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0163934	0.00568182	0
R02587(r)/3.1.3A1(rev)/3.1.3.68;	2/3.1.1A1;	0.0325645	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.0163934	0.00568182	0
R00188(r)/3.1.3A1(rev)/3.1.3.7,3.1.3.97;	2/3.1.1A1;	0.0325534	0.444444	0.238095	0.0952381	0.0677966	0.049505	0.0239521	0.00840336	0
R00188/3.1.3A1/3.1.3.7,3.1.3.97;	2/3.1.1A1;	0.0325534	0.444444	0.238095	0.0952381	0.0677966	0.049505	0.0239521	0.00840336	0
R00407/3.1.2A1/3.1.2.3;	2/3.1.1A1;	0.0323054	0.428571	0.333333	0.2	0.097561	0.0277778	0	0	0
R02598/3.1.3A1/3.1.4.40;	2/3.1.1A1;	0.0322581	0.444444	0.25	0.0980392	0.0632911	0.0461538	0.0227273	0.012945	0.00244499
R07262(r)/3.1.2A1(rev)/3.1.2.28;	2/3.1.1A1;	0.0321782	0.428571	0.333333	0.142857	0.06	0.0235294	0.0143885	0.0100503	0.00719424
R07262(r)/3.1.2A1(rev)/3.1.2.28;	2/3.1.1A1;	0.0321782	0.428571	0.333333	0.142857	0.06	0.0235294	0.0143885	0.0100503	0.00719424
R00508/3.1.3A1/3.1.3.7;	2/3.1.1A1;	0.0321608	0.444444	0.238095	0.0952381	0.0677966	0.049505	0.0239521	0.00833333	0
R00508(r)/3.1.3A1(rev)/3.1.3.7;	2/3.1.1A1;	0.0321608	0.444444	0.238095	0.0952381	0.0677966	0.049505	0.0239521	0.00833333	0
R10345/3.1.3A1/3.1.4.56;	2/3.1.1A1;	0.0321429	0.444444	0.238095	0.0769231	0.0526316	0.0322581	0.0212766	0.0104167	0
R05647(r)/3.1.3A1(rev)/3.1.3.82;	2/3.1.1A1;	0.0321285	0.444444	0.2	0.0857143	0.0697674	0.0416667	0.0162602	0.00561798	0
R09771(r)/3.1.3A1(rev)/3.1.3.83;	2/3.1.1A1;	0.0321285	0.444444	0.2	0.0857143	0.0697674	0.0416667	0.0162602	0.00561798	0
R01788(r)/3.1.3A1(rev)/3.1.3.9;	2/3.1.1A1;	0.0321285	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.015873	0.00555556	0
R01788/3.1.3A1/3.1.3.9;	2/3.1.1A1;	0.0321285	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.015873	0.00555556	0
R05647/3.1.3A1/3.1.3.82;	2/3.1.1A1;	0.0321285	0.444444	0.2	0.0857143	0.0697674	0.0416667	0.0162602	0.00561798	0
R00303/3.1.3A1/3.1.3.58,3.1.3.9;	2/3.1.1A1;	0.0321285	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.015873	0.00555556	0
R09771/3.1.3A1/3.1.3.83;	2/3.1.1A1;	0.0321285	0.444444	0.2	0.0857143	0.0697674	0.0416667	0.0162602	0.00561798	0
R00303(r)/3.1.3A1(rev)/3.1.3.58,3.1.3.9;	2/3.1.1A1;	0.0321285	0.444444	0.2	0.0857143	0.0666667	0.0394737	0.015873	0.00555556	0
R01470/3.1.4A1/3.1.4.2,3.1.4.46;	2/3.1.1A1;	0.0320781	0.555556	0.333333	0.1	0.0384615	0	0	0	0
R01470(r)/3.1.4A1(rev)/3.1.4.2,3.1.4.46;	2/3.1.1A1;	0.0320781	0.555556	0.333333	0.1	0.0384615	0	0	0	0
R08548/3.1.3A1/3.1.3.68;	2/3.1.1A1;	0.032	0.444444	0.2	0.0810811	0.0638298	0.038961	0.0152672	0.00561798	0
R08548(r)/3.1.3A1(rev)/3.1.3.68;	2/3.1.1A1;	0.032	0.444444	0.2	0.0810811	0.0638298	0.038961	0.0152672	0.00561798	0
R10612/3.1.2A1/3.1.2.30;	2/3.1.1A1;	0.0318841	0.428571	0.333333	0.2	0.0930233	0.0263158	0	0	0
R07380/3.1.4A1/;	2/3.1.1A1;	0.0316804	0.555556	0.333333	0.1	0.0384615	0	0	0	0
R07380(r)/3.1.4A1(rev)/;	2/3.1.1A1;	0.0316804	0.555556	0.333333	0.1	0.0384615	0	0	0	0
R03332(r)/3.1.4A1(rev)/3.1.4.11,3.1.4.3,4.6.1.13;	2/3.1.1A1;	0.0315893	0.555556	0.304348	0.08	0.0526316	0.0322581	0.0103093	0.00420168	0
R03332/3.1.4A1/3.1.4.11,3.1.4.3,4.6.1.13;	2/3.1.1A1;	0.0315893	0.555556	0.304348	0.08	0.0526316	0.0322581	0.0103093	0.00420168	0
R01193/3.1.3A1/3.1.4.44;	2/3.1.1A1;	0.031556	0.444444	0.272727	0.0869565	0.056338	0.036036	0.0114943	0.00465116	0
R04362(r)/3.1.4A1(rev)/3.1.4.39;	2/3.1.1A1;	0.0315501	0.555556	0.333333	0.1	0.0384615	0	0	0	0
R04362/3.1.4A1/3.1.4.39;	2/3.1.1A1;	0.0315501	0.555556	0.333333	0.1	0.0384615	0	0	0	0
R03216(r)/3.1.6A1(rev)/3.1.6.11;	2/3.1.1A1;	0.0315375	0.428571	0.2	0.0857143	0.0666667	0.0394737	0.0322581	0.00543478	0
R03216/3.1.6A1/3.1.6.11;	2/3.1.1A1;	0.0315375	0.428571	0.2	0.0857143	0.0666667	0.0394737	0.0322581	0.00543478	0
R00762(r)/3.1.3A1(rev)/3.1.3.11;	2/3.1.1A1;	0.0314961	0.444444	0.2	0.0810811	0.0638298	0.038961	0.0152672	0.00555556	0
R04780(r)/3.1.3A1(rev)/3.1.3.11;	2/3.1.1A1;	0.0314961	0.444444	0.2	0.0810811	0.0638298	0.038961	0.0152672	0.00555556	0
R04780/3.1.3A1/3.1.3.11;	2/3.1.1A1;	0.0314961	0.444444	0.2	0.0810811	0.0638298	0.038961	0.0152672	0.00555556	0
R00762/3.1.3A1/3.1.3.11;	2/3.1.1A1;	0.0314961	0.444444	0.2	0.0810811	0.0638298	0.038961	0.0152672	0.00555556	0
