reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R09374/3.5.1A1/3.5.1.102;	3/3.5.1A1;	0.0726496	1	0.6	0.277778	0.2	0.106383	0.0365854	0.00869565	0
R03055/3.5.1A1/3.5.2.2;	3/3.5.1A1;	0.0723684	1	0.8	0.409091	0.171429	0.0377358	0	0	0
R03055/3.5.1A4/3.5.2.2;	3/3.5.1A1;	0.0723684	1	0.8	0.409091	0.171429	0.0377358	0	0	0
R02540(r)/3.5.1A1(rev)/3.5.1.4;	3/3.5.1A1;	0.0722348	1	0.454545	0.263158	0.137931	0.0833333	0.0540541	0.0186916	0
R02540(r)/3.5.1A1(rev)/3.5.1.4;	3/3.5.1A1;	0.0722348	1	0.454545	0.263158	0.137931	0.0833333	0.0540541	0.0186916	0
R02269/3.5.1A4/3.5.2.2;	3/3.5.1A1;	0.0722348	1	0.8	0.45	0.193548	0.0188679	0	0	0
R02269/3.5.1A1/3.5.2.2;	3/3.5.1A1;	0.0722348	1	0.8	0.45	0.193548	0.0188679	0	0	0
R01987(r)/3.5.1A4/3.5.1.63;	3/3.5.1A1;	0.0719424	1	0.8	0.5625	0.111111	0.0465116	0	0	0
R01987(r)/3.5.1A1/3.5.1.63;	3/3.5.1A1;	0.0719424	1	0.8	0.5625	0.111111	0.0465116	0	0	0
R07300/3.5.1A1/3.5.1.48;	3/3.5.1A1;	0.0719424	1	0.8	0.5625	0.111111	0.0465116	0	0	0
R07300/3.5.1A4/3.5.1.48;	3/3.5.1A1;	0.0719424	1	0.8	0.5625	0.111111	0.0465116	0	0	0
R02276/3.5.1A4/3.5.1.63;	3/3.5.1A1;	0.0717703	1	0.8	0.5625	0.111111	0.0465116	0	0	0
R02276/3.5.1A1/3.5.1.63;	3/3.5.1A1;	0.0717703	1	0.8	0.5625	0.111111	0.0465116	0	0	0
R07855/3.5.5A1/3.5.5.1;	3/3.5.1A1;	0.0717593	1	0.363636	0.294118	0.142857	0.0869565	0.0555556	0.0190476	0
R07855/3.5.5A1/3.5.5.1;	3/3.5.1A1;	0.0717593	1	0.363636	0.294118	0.142857	0.0869565	0.0555556	0.0190476	0
R11889(r)/3.5.1A1(rev)/3.5.1.105;	3/3.5.1A1;	0.0714286	1	0.636364	0.285714	0.121212	0.102041	0.0609756	0	0
R11116(r)/3.5.1A1(rev)/;	3/3.5.1A1;	0.0712831	1	0.636364	0.285714	0.121212	0.0980392	0.060241	0	0
R04174(r)/3.5.1A1(rev)/3.5.1.17;	3/3.5.1A1;	0.0710901	1	0.636364	0.315789	0.0714286	0.0465116	0.0142857	0.00970874	0.0214286
R00458(r)/3.5.1A1(rev)/3.5.1.17;	3/3.5.1A1;	0.0710901	1	0.636364	0.315789	0.0714286	0.0465116	0.0142857	0.00970874	0.0214286
R04056/3.5.1A1/3.5.1.51;	3/3.5.1A1;	0.0710901	1	0.8	0.5625	0.111111	0.0465116	0	0	0
R04056/3.5.1A4/3.5.1.51;	3/3.5.1A1;	0.0710901	1	0.8	0.5625	0.111111	0.0465116	0	0	0
R00270/3.5.1A1(rev)/;	3/3.5.1A1;	0.070922	1	0.454545	0.238095	0.166667	0.0952381	0.0422535	0	0
R01425(r)/3.5.1A1(rev)/3.5.1.40;	3/3.5.1A1;	0.0708502	1	0.636364	0.380952	0.105263	0.0350877	0.0235294	0.0169492	0.0128205
R01425(r)/3.5.1A1(rev)/3.5.1.40;	3/3.5.1A1;	0.0708502	1	0.636364	0.380952	0.105263	0.0350877	0.0235294	0.0169492	0.0128205
R04140/3.5.5A1/3.5.5.5;	3/3.5.1A1;	0.0701357	1	0.363636	0.294118	0.142857	0.0869565	0.0555556	0.0183486	0
R04140/3.5.5A1/3.5.5.5;	3/3.5.1A1;	0.0701357	1	0.363636	0.294118	0.142857	0.0869565	0.0555556	0.0183486	0
R10777/3.5.1A1/3.5.2.1;	3/3.5.1A1;	0.0700637	1	0.8	0.409091	0.162162	0.0338983	0	0	0
R10777/3.5.1A4/3.5.2.1;	3/3.5.1A1;	0.0700637	1	0.8	0.409091	0.162162	0.0338983	0	0	0
R08227/3.5.1A4/3.5.2.2;	3/3.5.1A1;	0.0700219	1	0.8	0.409091	0.171429	0.0185185	0	0	0
R08227/3.5.1A1/3.5.2.2;	3/3.5.1A1;	0.0700219	1	0.8	0.409091	0.171429	0.0185185	0	0	0
R02139/3.5.1A1/3.5.2.1;	3/3.5.1A1;	0.0700219	1	0.8	0.45	0.181818	0.0169492	0	0	0
R02139/3.5.1A4/3.5.2.1;	3/3.5.1A1;	0.0700219	1	0.8	0.45	0.181818	0.0169492	0	0	0
R05781/3.5.1A1/3.5.2.16;	3/3.5.1A1;	0.0696056	1	0.8	0.45	0.0882353	0.0384615	0	0	0
R05781/3.5.1A4/3.5.2.16;	3/3.5.1A1;	0.0696056	1	0.8	0.45	0.0882353	0.0384615	0	0	0
R07301/3.5.1A4/3.5.1.85;	3/3.5.1A1;	0.0694444	1	0.8	0.5625	0.111111	0.0444444	0	0	0
R07301/3.5.1A1/3.5.1.85;	3/3.5.1A1;	0.0694444	1	0.8	0.5625	0.111111	0.0444444	0	0	0
R07301/3.5.1A4/3.5.1.85;	3/3.5.1A1;	0.0694444	1	0.8	0.5625	0.111111	0.0444444	0	0	0
R08895(r)/3.5.1A1(rev)/3.5.1.112;	3/3.5.1A1;	0.0694444	1	0.636364	0.285714	0.121212	0.0980392	0.0588235	0	0
R07301/3.5.1A1/3.5.1.85;	3/3.5.1A1;	0.0694444	1	0.8	0.5625	0.111111	0.0444444	0	0	0
R08901(r)/3.5.1A1(rev)/3.5.1.113;	3/3.5.1A1;	0.06917	1	0.636364	0.285714	0.121212	0.0980392	0.0588235	0	0
R11283(r)/3.5.1A1(rev)/;	3/3.5.1A1;	0.06917	1	0.636364	0.285714	0.121212	0.0980392	0.0588235	0	0
R09651(r)/3.5.1A1(rev)/3.5.1.103;	3/3.5.1A1;	0.06917	1	0.636364	0.285714	0.121212	0.0980392	0.0588235	0	0
R03482(r)/3.5.1A1(rev)/3.5.1.89;	3/3.5.1A1;	0.0688976	1	0.636364	0.285714	0.121212	0.0980392	0.0588235	0	0
R02938(r)/3.5.1A1(rev)/3.5.1.50;	3/3.5.1A1;	0.0687961	1	0.454545	0.263158	0.148148	0.0952381	0.0294118	0	0
R01993(r)/3.5.1A4(rev)/3.5.2.3;	3/3.5.1A1;	0.0687732	0.5	0.333333	0.194444	0.177778	0.0746269	0.0208333	0	0
R00256(r)/3.5.1A1(rev)/1.4.1.13,1.4.7.1,3.5.1.2,3.5.1.38,4.3.3.6,6.3.4.2,6.3.5.2,6.3.5.4,6.3.5.5;	3/3.5.1A1;	0.0683962	1	0.454545	0.263158	0.148148	0.0909091	0.04	0	0
R01579(r)/3.5.1A1(rev)/3.5.1.2,3.5.1.35,3.5.1.38;	3/3.5.1A1;	0.0683962	1	0.454545	0.263158	0.148148	0.0909091	0.04	0	0
R00269(r)/3.5.1A1(rev)/3.5.1.111,3.5.1.3;	3/3.5.1A1;	0.0683962	1	0.454545	0.263158	0.148148	0.0909091	0.04	0	0
R02273(r)/3.5.1A1(rev)/3.5.1.30;	3/3.5.1A1;	0.0677966	1	0.454545	0.263158	0.148148	0.0952381	0.0285714	0	0
R02973(r)/3.5.1A1(rev)/3.5.1.92;	3/3.5.1A1;	0.0675381	1	0.636364	0.421053	0.125	0.0416667	0.012987	0.00900901	0
R01200/3.5.1A4/3.5.1.33;	3/3.5.1A1;	0.0675105	1	0.8	0.588235	0.121212	0.0384615	0	0	0
R01200/3.5.1A1/3.5.1.33;	3/3.5.1A1;	0.0675105	1	0.8	0.588235	0.121212	0.0384615	0	0	0
R00653/3.5.1A1/3.5.1.31;	3/3.5.1A1;	0.0674699	1	0.6	0.352941	0.172414	0.0444444	0.0140845	0	0
R00526/3.5.1A1/3.5.1.15,3.5.1.8;	3/3.5.1A1;	0.0674699	1	0.6	0.352941	0.172414	0.0425532	0.0142857	0	0
R00653/3.5.1A4/3.5.1.31;	3/3.5.1A1;	0.0674699	1	0.6	0.352941	0.172414	0.0444444	0.0140845	0	0
R00526/3.5.1A4/3.5.1.15,3.5.1.8;	3/3.5.1A1;	0.0674699	1	0.6	0.352941	0.172414	0.0425532	0.0142857	0	0
R02712(r)/3.5.1A1(rev)/3.5.1.67;	3/3.5.1A1;	0.0674419	1	0.454545	0.238095	0.129032	0.0909091	0.04	0	0
R11209(r)/3.5.1A1(rev)/3.5.1.119;	3/3.5.1A1;	0.0674419	1	0.454545	0.263158	0.148148	0.0909091	0.038961	0	0
R03188(r)/3.5.3A2(rev)/3.5.3.5;	3/3.5.1A1;	0.0674419	0.6	0.454545	0.333333	0.233333	0.08	0.0133333	0	0
R04587(r)/3.5.1A1(rev)/3.5.1.108;	3/3.5.1A1;	0.0670498	1	0.636364	0.285714	0.121212	0.0943396	0.0543478	0	0
R02059/3.5.1A4/3.5.1.25;	3/3.5.1A1;	0.0669456	1	0.8	0.588235	0.121212	0.0384615	0	0	0
R02059/3.5.1A1/3.5.1.25;	3/3.5.1A1;	0.0669456	1	0.8	0.588235	0.121212	0.0384615	0	0	0
R05168/3.5.1A4/3.5.1.25;	3/3.5.1A1;	0.0669456	1	0.8	0.588235	0.121212	0.0384615	0	0	0
R05168/3.5.1A1/3.5.1.25;	3/3.5.1A1;	0.0669456	1	0.8	0.588235	0.121212	0.0384615	0	0	0
R00525/3.5.1A4/3.5.1.68;	3/3.5.1A1;	0.0668258	1	0.6	0.352941	0.172414	0.0444444	0.0136986	0	0
R10621/3.5.1A4/3.5.1.114;	3/3.5.1A1;	0.0668258	1	0.5	0.285714	0.166667	0.0444444	0.0140845	0	0
R00525/3.5.1A1/3.5.1.68;	3/3.5.1A1;	0.0668258	1	0.6	0.352941	0.172414	0.0444444	0.0136986	0	0
R10621/3.5.1A1/3.5.1.114;	3/3.5.1A1;	0.0668258	1	0.5	0.285714	0.166667	0.0444444	0.0140845	0	0
R02286(r)/3.5.3A2(rev)/3.5.3.13;	3/3.5.1A1;	0.0665138	0.6	0.454545	0.333333	0.233333	0.0833333	0.012987	0	0
R01566(r)/3.5.3A1(rev)/3.5.3.3;	3/3.5.1A1;	0.0660377	0.5	0.428571	0.217391	0.2	0.116279	0	0	0
R01566/3.5.3A1/3.5.3.3;	3/3.5.1A1;	0.0660377	0.5	0.428571	0.272727	0.2	0.0909091	0	0	0
R00546/3.5.1A1/3.5.1.15;	3/3.5.1A1;	0.0652681	1	0.5	0.285714	0.166667	0.0408163	0.0136986	0	0
R00546/3.5.1A4/3.5.1.15;	3/3.5.1A1;	0.0652681	1	0.5	0.285714	0.166667	0.0408163	0.0136986	0	0
R02182/3.5.1A1/3.5.1.83;	3/3.5.1A1;	0.0652681	1	0.5	0.285714	0.166667	0.0408163	0.0136986	0	0
R02182/3.5.1A4/3.5.1.83;	3/3.5.1A1;	0.0652681	1	0.5	0.285714	0.166667	0.0408163	0.0136986	0	0
R01263,R02192/3.5.1A4/3.5.1.14,3.5.1.81;	3/3.5.1A1;	0.0650602	1	0.5	0.227273	0.178571	0.0454545	0.0144928	0	0
R02192/3.5.1A1/3.5.1.81;	3/3.5.1A1;	0.0650602	1	0.5	0.227273	0.178571	0.0454545	0.0144928	0	0
R02192/3.5.1A4/3.5.1.81;	3/3.5.1A1;	0.0650602	1	0.5	0.227273	0.178571	0.0454545	0.0144928	0	0
R01263,R02192/3.5.1A1/3.5.1.14,3.5.1.81;	3/3.5.1A1;	0.0650602	1	0.5	0.227273	0.178571	0.0454545	0.0144928	0	0
R03188/3.5.3A2/3.5.3.5;	3/3.5.1A1;	0.0649652	0.6	0.454545	0.263158	0.193548	0.08	0.027027	0	0
R11889/3.5.1A4/3.5.1.105;	3/3.5.1A1;	0.0649087	1	0.8	0.588235	0.121212	0.0384615	0	0	0
R11889/3.5.1A1/3.5.1.105;	3/3.5.1A1;	0.0649087	1	0.8	0.588235	0.121212	0.0384615	0	0	0
R00526(r)/3.5.1A1(rev)/3.5.1.15,3.5.1.8;	3/3.5.1A1;	0.0649038	1	0.454545	0.210526	0.172414	0.0652174	0.0289855	0	0
R00653(r)/3.5.1A1(rev)/3.5.1.31;	3/3.5.1A1;	0.0649038	1	0.454545	0.210526	0.172414	0.0681818	0.0285714	0	0
R11116/3.5.1A1/;	3/3.5.1A1;	0.0647773	1	0.8	0.588235	0.121212	0.037037	0	0	0
R11116/3.5.1A4/;	3/3.5.1A1;	0.0647773	1	0.8	0.588235	0.121212	0.037037	0	0	0
R07301(r)/3.5.1A1(rev)/3.5.1.85;	3/3.5.1A1;	0.0645161	1	0.636364	0.315789	0.0714286	0.0444444	0.0136986	0.00943396	0.00694444
R09648/3.5.1A1/3.5.1.100;	3/3.5.1A1;	0.0645161	1	0.6	0.5	0.148148	0	0	0	0
R07301(r)/3.5.1A1(rev)/3.5.1.85;	3/3.5.1A1;	0.0645161	1	0.636364	0.315789	0.0714286	0.0444444	0.0136986	0.00943396	0.00694444
R01581/3.5.1A1/3.5.1.82;	3/3.5.1A1;	0.0645161	1	0.5	0.285714	0.166667	0.0425532	0.0131579	0	0
R01581/3.5.1A4/3.5.1.82;	3/3.5.1A1;	0.0645161	1	0.5	0.285714	0.166667	0.0425532	0.0131579	0	0
R10621(r)/3.5.1A1(rev)/3.5.1.114;	3/3.5.1A1;	0.0642857	1	0.384615	0.173913	0.166667	0.0681818	0.0285714	0	0
R00525(r)/3.5.1A1(rev)/3.5.1.68;	3/3.5.1A1;	0.0642857	1	0.454545	0.210526	0.172414	0.0681818	0.0277778	0	0
R02286/3.5.3A2/3.5.3.13;	3/3.5.1A1;	0.0640732	0.6	0.454545	0.263158	0.193548	0.0833333	0.0263158	0	0
R03804/3.5.1A1/3.5.1.3;	3/3.5.1A1;	0.0635697	1	0.6	0.5	0.137931	0	0	0	0
R09646/3.5.1A4/3.5.1.97;	3/3.5.1A1;	0.0633484	1	0.5	0.285714	0.166667	0.0408163	0.012987	0	0
R09646/3.5.1A1/3.5.1.97;	3/3.5.1A1;	0.0633484	1	0.5	0.285714	0.166667	0.0408163	0.012987	0	0
R08895/3.5.1A1/3.5.1.112;	3/3.5.1A1;	0.0631164	1	0.8	0.588235	0.121212	0.037037	0	0	0
R08895/3.5.1A4/3.5.1.112;	3/3.5.1A1;	0.0631164	1	0.8	0.588235	0.121212	0.037037	0	0	0
R00484(r)/3.5.1A2(rev)/3.5.1.7;	3/3.5.1A1;	0.0629371	0.8	0.416667	0.190476	0.166667	0.0625	0.0277778	0	0
R08901/3.5.1A1/3.5.1.113;	3/3.5.1A1;	0.0628684	1	0.8	0.588235	0.121212	0.037037	0	0	0
R11283/3.5.1A1/;	3/3.5.1A1;	0.0628684	1	0.8	0.588235	0.121212	0.037037	0	0	0
R11283/3.5.1A4/;	3/3.5.1A1;	0.0628684	1	0.8	0.588235	0.121212	0.037037	0	0	0
R08901/3.5.1A4/3.5.1.113;	3/3.5.1A1;	0.0628684	1	0.8	0.588235	0.121212	0.037037	0	0	0
R09651/3.5.1A1/3.5.1.103;	3/3.5.1A1;	0.0628684	1	0.8	0.588235	0.121212	0.037037	0	0	0
R09651/3.5.1A4/3.5.1.103;	3/3.5.1A1;	0.0628684	1	0.8	0.588235	0.121212	0.037037	0	0	0
R02182(r)/3.5.1A1(rev)/3.5.1.83;	3/3.5.1A1;	0.0627907	1	0.384615	0.173913	0.166667	0.0625	0.0277778	0	0
R00546(r)/3.5.1A1(rev)/3.5.1.15;	3/3.5.1A1;	0.0627907	1	0.384615	0.173913	0.166667	0.0625	0.0277778	0	0
R03482/3.5.1A1/3.5.1.89;	3/3.5.1A1;	0.0626223	1	0.8	0.588235	0.121212	0.037037	0	0	0
R03482/3.5.1A4/3.5.1.89;	3/3.5.1A1;	0.0626223	1	0.8	0.588235	0.121212	0.037037	0	0	0
R10752(r)/3.5.1A1(rev)/;	3/3.5.1A1;	0.0625	1	0.636364	0.421053	0.125	0.04	0.0121951	0.00826446	0
R00909(r)/3.5.1A1(rev)/3.5.1.21;	3/3.5.1A1;	0.0625	1	0.636364	0.315789	0.0714286	0.0444444	0.0144928	0	0
R01156(r)/3.5.1A1(rev)/3.5.1.62;	3/3.5.1A1;	0.0625	1	0.636364	0.315789	0.0714286	0.0465116	0.0142857	0	0
R02622(r)/3.5.1A1(rev)/3.5.1.44;	3/3.5.1A1;	0.0623608	1	0.454545	0.263158	0.148148	0.0909091	0.025641	0	0
R00254/3.5.1A2(rev)/3.5.1.87;	3/3.5.1A1;	0.062212	0.8	0.416667	0.190476	0.166667	0.0652174	0.0266667	0	0
R01887(r)/3.5.5A1(rev)/3.5.5.1;	3/3.5.1A1;	0.062201	1	0.25	0.263158	0.137931	0.0714286	0.0428571	0	0
R01581(r)/3.5.1A1(rev)/3.5.1.82;	3/3.5.1A1;	0.062069	1	0.384615	0.173913	0.166667	0.0652174	0.0266667	0	0
R07300(r)/3.5.1A1(rev)/3.5.1.48;	3/3.5.1A1;	0.0617577	1	0.636364	0.315789	0.0714286	0.0465116	0.0142857	0	0
R01987/3.5.1A1(rev)/3.5.1.63;	3/3.5.1A1;	0.0617577	1	0.636364	0.315789	0.0714286	0.0465116	0.0138889	0	0
R02276(r)/3.5.1A1(rev)/3.5.1.63;	3/3.5.1A1;	0.0616114	1	0.636364	0.315789	0.0714286	0.0465116	0.0142857	0	0
R04056(r)/3.5.1A1(rev)/3.5.1.51;	3/3.5.1A1;	0.0610329	1	0.636364	0.315789	0.0714286	0.0465116	0.0138889	0	0
R04587/3.5.1A1/3.5.1.108;	3/3.5.1A1;	0.0609524	1	0.8	0.588235	0.121212	0.0357143	0	0	0
R04587/3.5.1A4/3.5.1.108;	3/3.5.1A1;	0.0609524	1	0.8	0.588235	0.121212	0.0357143	0	0	0
R09646(r)/3.5.1A1(rev)/3.5.1.97;	3/3.5.1A1;	0.0609481	1	0.384615	0.173913	0.166667	0.0625	0.0263158	0	0
R00484/3.5.1A2/3.5.1.7;	3/3.5.1A1;	0.0604651	0.8	0.416667	0.25	0.166667	0.0408163	0.0136986	0	0
R02509/3.5.1A1/3.5.1.56;	3/3.5.1A1;	0.0604534	1	0.8	0.375	0.08	0	0	0	0
R08451/3.5.1A1/;	3/3.5.1A1;	0.0603908	1	0.8	0.529412	0.181818	0.0172414	0	0.0070922	0.00497512
R02190/3.5.1A2/3.5.1.77;	3/3.5.1A1;	0.0600962	0.8	0.416667	0.190476	0.178571	0.0454545	0.0144928	0	0
R02190(r)/3.5.1A2(rev)/3.5.1.77;	3/3.5.1A1;	0.0600962	0.8	0.416667	0.136364	0.137931	0.0697674	0.0294118	0	0
R05782/3.5.1A2/3.5.1.87;	3/3.5.1A1;	0.0600962	0.8	0.416667	0.190476	0.178571	0.0454545	0.0144928	0	0
R05782(r)/3.5.1A2(rev)/3.5.1.87;	3/3.5.1A1;	0.0600962	0.8	0.416667	0.136364	0.137931	0.0697674	0.0294118	0	0
R07629(r)/3.5.1A1(rev)/3.5.1.95;	3/3.5.1A1;	0.0600462	1	0.636364	0.26087	0.121212	0.0192308	0	0	0
R02192(r)/3.5.1A1(rev)/3.5.1.81;	3/3.5.1A1;	0.059952	1	0.384615	0.125	0.137931	0.0697674	0.0294118	0	0
R01263,R02192(r)/3.5.1A1(rev)/3.5.1.14,3.5.1.81;	3/3.5.1A1;	0.059952	1	0.384615	0.125	0.137931	0.0697674	0.0294118	0	0
R00486(r)/3.5.5A1(rev)/3.5.5.4;	3/3.5.1A1;	0.0598086	1	0.25	0.263158	0.214286	0.0638298	0	0	0
R00254(r)/3.5.1A2/3.5.1.87;	3/3.5.1A1;	0.0597701	0.8	0.416667	0.25	0.166667	0.0425532	0.0131579	0	0
R06518(r)/3.5.1A1(rev)/3.5.1.23;	3/3.5.1A1;	0.059633	1	0.384615	0.173913	0.09375	0.0652174	0.0135135	0.00990099	0.00719424
R00485(r)/3.5.1A1(rev)/3.5.1.1,3.5.1.38,3.5.5.4;	3/3.5.1A1;	0.0592417	1	0.454545	0.263158	0.137931	0.0612245	0	0	0
R00348(r)/3.5.1A1(rev)/3.5.1.3;	3/3.5.1A1;	0.0592417	1	0.454545	0.263158	0.137931	0.0612245	0	0	0
R05046(r)/3.5.1A1(rev)/3.5.4.16;	3/3.5.1A1;	0.0590717	1	0.454545	0.15	0.16129	0.106383	0.0240964	0	0
R09374(r)/3.5.1A1(rev)/3.5.1.102;	3/3.5.1A1;	0.0590717	1	0.454545	0.15	0.16129	0.106383	0.0240964	0	0
R06528(r)/3.5.1A1(rev)/3.5.1.23;	3/3.5.1A1;	0.0589569	1	0.384615	0.173913	0.09375	0.0625	0.0133333	0.00970874	0.00719424
R10778(r)/3.5.1A1(rev)/3.5.1.95;	3/3.5.1A1;	0.0588235	1	0.636364	0.24	0.108108	0.0188679	0	0	0
R00545/3.5.1A1/3.5.1.17;	3/3.5.1A1;	0.058548	1	0.5	0.25	0.0714286	0.0227273	0	0.00970874	0.0141844
R00545/3.5.1A4/3.5.1.17;	3/3.5.1A1;	0.058548	1	0.5	0.25	0.0714286	0.0227273	0	0.00970874	0.0141844
R02423/3.5.1A2/3.5.3.9;	3/3.5.1A1;	0.0580046	0.8	0.416667	0.190476	0.166667	0.0408163	0.0136986	0	0
R02423(r)/3.5.1A2(rev)/3.5.3.9;	3/3.5.1A1;	0.0580046	0.8	0.416667	0.136364	0.129032	0.0625	0.0277778	0	0
R01268/3.5.1A1/3.5.1.19;	3/3.5.1A1;	0.0576497	1	0.6	0.444444	0.121212	0	0	0	0
R05590/3.5.1A1/3.5.1.4;	3/3.5.1A1;	0.0576497	1	0.6	0.444444	0.121212	0	0	0	0
R05590/3.5.1A1/3.5.1.4;	3/3.5.1A1;	0.0576497	1	0.6	0.444444	0.121212	0	0	0	0
R01268/3.5.1A1/3.5.1.19;	3/3.5.1A1;	0.0576497	1	0.6	0.444444	0.121212	0	0	0	0
R01922(r)(p)/3.5.1A1(rev)/;	3/3.5.1A1;	0.0576037	1	0.454545	0.263158	0.178571	0.0416667	0	0	0
R03542/3.5.5A1/3.5.5.1;	3/3.5.1A1;	0.0573566	1	0.363636	0.411765	0.148148	0	0	0	0
R06518/3.5.1A4/3.5.1.23;	3/3.5.1A1;	0.0572082	1	0.5	0.285714	0.09375	0.0208333	0	0.00990099	0
R06518/3.5.1A1/3.5.1.23;	3/3.5.1A1;	0.0572082	1	0.5	0.285714	0.09375	0.0208333	0	0.00990099	0
R08451/3.5.1A1/;	3/3.5.1A1;	0.0566372	1	0.8	0.529412	0.181818	0.0172414	0	0	0
R06528/3.5.1A4/3.5.1.23;	3/3.5.1A1;	0.0565611	1	0.5	0.285714	0.09375	0.02	0	0.00970874	0
R06528/3.5.1A1/3.5.1.23;	3/3.5.1A1;	0.0565611	1	0.5	0.285714	0.09375	0.02	0	0.00970874	0
R08251/3.5.1A4/3.1.1.1;	3/3.5.1A1;	0.0560345	1	0.5	0.421053	0.114286	0	0	0	0
R08251/3.5.1A1/3.1.1.1;	3/3.5.1A1;	0.0560345	1	0.5	0.421053	0.114286	0	0	0	0
R08251/3.5.1A4/3.1.1.1;	3/3.5.1A1;	0.0560345	1	0.5	0.421053	0.114286	0	0	0	0
R08251/3.5.1A1/3.1.1.1;	3/3.5.1A1;	0.0560345	1	0.5	0.421053	0.114286	0	0	0	0
R06940/3.5.1A4/;	3/3.5.1A1;	0.0559441	1	0.6	0.352941	0.0666667	0.0212766	0	0.00961538	0
R03180(r)/3.5.1A1(rev)/3.5.1.4;	3/3.5.1A1;	0.0559441	1	0.454545	0.263158	0.148148	0.0454545	0	0	0
R06940/3.5.1A1/;	3/3.5.1A1;	0.0559441	1	0.6	0.352941	0.0666667	0.0212766	0	0.00961538	0
R00486/3.5.5A1/3.5.5.4;	3/3.5.1A1;	0.0552885	1	0.363636	0.294118	0.142857	0.0416667	0	0	0
R01959/3.5.1A4/3.5.1.9;	3/3.5.1A1;	0.0548246	1	0.6	0.277778	0.0625	0.0192308	0	0.00900901	0.0136986
R01959/3.5.1A1/3.5.1.9;	3/3.5.1A1;	0.0548246	1	0.6	0.277778	0.0625	0.0192308	0	0.00900901	0.0136986
R01493,R01494/3.5.1A1/3.5.1.23;	3/3.5.1A1;	0.0547945	1	0.5	0.285714	0.09375	0.0208333	0	0	0
R01493,R01494/3.5.1A4/3.5.1.23;	3/3.5.1A1;	0.0547945	1	0.5	0.285714	0.09375	0.0208333	0	0	0
R01493,R01494(r)/3.5.1A1(rev)/3.5.1.23;	3/3.5.1A1;	0.0547945	1	0.384615	0.173913	0.09375	0.0652174	0.0135135	0	0
R07855(r)/3.5.5A1(rev)/3.5.5.1;	3/3.5.1A1;	0.0546697	1	0.25	0.157895	0.103448	0.0638298	0.0410959	0.00943396	0
R07855(r)/3.5.5A1(rev)/3.5.5.1;	3/3.5.1A1;	0.0546697	1	0.25	0.157895	0.103448	0.0638298	0.0410959	0.00943396	0
R02285(r)/3.5.3A1(rev)/3.5.3.8;	3/3.5.1A1;	0.0542453	0.6	0.454545	0.277778	0.172414	0.0444444	0	0	0
R06601/3.5.1A3/3.5.2.17;	3/3.5.1A1;	0.0539811	0.363636	0.225806	0.156863	0.112676	0.0588235	0.0220588	0	0
R04911/3.5.1A4/3.5.1.9;	3/3.5.1A1;	0.0538793	1	0.6	0.277778	0.0625	0.0192308	0	0.00884956	0.0135135
R04911/3.5.1A1/3.5.1.9;	3/3.5.1A1;	0.0538793	1	0.6	0.277778	0.0625	0.0192308	0	0.00884956	0.0135135
R04140(r)/3.5.5A1(rev)/3.5.5.5;	3/3.5.1A1;	0.0534521	1	0.25	0.157895	0.103448	0.0638298	0.0410959	0.00909091	0
R04140(r)/3.5.5A1(rev)/3.5.5.5;	3/3.5.1A1;	0.0534521	1	0.25	0.157895	0.103448	0.0638298	0.0410959	0.00909091	0
R07782/3.5.1A1/;	3/3.5.1A1;	0.0533881	1	0.6	0.444444	0.121212	0	0	0	0
R07782/3.5.1A1/;	3/3.5.1A1;	0.0533881	1	0.6	0.444444	0.121212	0	0	0	0
R09126/3.5.1A4/3.5.1.106;	3/3.5.1A1;	0.0527578	1	0.6	0.277778	0.0714286	0.0227273	0	0	0
R09126/3.5.1A1/3.5.1.106;	3/3.5.1A1;	0.0527578	1	0.6	0.277778	0.0714286	0.0227273	0	0	0
R00777(r)/3.5.3A1(rev)/3.5.3.14;	3/3.5.1A1;	0.0527523	0.5	0.384615	0.227273	0.166667	0.0408163	0	0	0
R08249/3.5.1A1/3.1.1.1;	3/3.5.1A1;	0.0527383	1	0.5	0.380952	0.1	0	0	0	0
R08249/3.5.1A4/3.1.1.1;	3/3.5.1A1;	0.0527383	1	0.5	0.380952	0.1	0	0	0	0
R08249/3.5.1A4/3.1.1.1;	3/3.5.1A1;	0.0527383	1	0.5	0.380952	0.1	0	0	0	0
R08249/3.5.1A1/3.1.1.1;	3/3.5.1A1;	0.0527383	1	0.5	0.380952	0.1	0	0	0	0
R08060/3.5.1A1/1.2.7.12;	3/3.5.1A1;	0.0522727	1	0.6	0.3125	0.107143	0.0217391	0	0	0
R08060/3.5.1A4/1.2.7.12;	3/3.5.1A1;	0.0522727	1	0.6	0.3125	0.107143	0.0217391	0	0	0
R02322/3.5.1A1/3.5.1.42;	3/3.5.1A1;	0.0514851	1	0.6	0.444444	0.121212	0	0	0	0
R02322/3.5.1A1/3.5.1.42;	3/3.5.1A1;	0.0514851	1	0.6	0.444444	0.121212	0	0	0	0
R07662/3.5.1A4/;	3/3.5.1A1;	0.0512821	1	0.6	0.352941	0.0967742	0.02	0	0	0
R07662/3.5.1A1/;	3/3.5.1A1;	0.0512821	1	0.6	0.352941	0.0967742	0.02	0	0	0
