ENTRY;GENERATION;INCHICODE;INCHIKEY;SMILES;FORMULA
278;1;YUEIBABSIJHRHE;YUEIBABSIJHRHE-UHFFFAOYSA-N;[H]OCOC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
279;1;HQEDEGZDNBNKHQ;HQEDEGZDNBNKHQ-UHFFFAOYSA-N;[H]OC1(C(=O)OC)Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
280;1;QKBIGJUJQBKDEM;QKBIGJUJQBKDEM-UHFFFAOYSA-N;[H]OC1c2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N(C(=O)CO)C1C(=O)OC;
281;1;FICSYFHWNRCKAU;FICSYFHWNRCKAU-UHFFFAOYSA-N;[H]On1c2c(c3ccccc31)CC(C(=O)OC)N(C(=O)CO)C2c1ccc2c(c1)OCO2;
282;1;XENWVQISBHYDRM;XENWVQISBHYDRM-UHFFFAOYSA-N;[H]Oc1cccc2c3c([nH]c12)C(c1ccc2c(c1)OCO2)N(C(=O)CO)C(C(=O)OC)C3;
283;1;QWDYVCIQBOWDHM;QWDYVCIQBOWDHM-UHFFFAOYSA-N;[H]Oc1ccc2c3c([nH]c2c1)C(c1ccc2c(c1)OCO2)N(C(=O)CO)C(C(=O)OC)C3;
284;1;ZAHVKWGOBPJMOI;ZAHVKWGOBPJMOI-UHFFFAOYSA-N;[H]Oc1ccc2[nH]c3c(c2c1)CC(C(=O)OC)N(C(=O)CO)C3c1ccc2c(c1)OCO2;
285;1;FFULKLJBSBCAKW;FFULKLJBSBCAKW-UHFFFAOYSA-N;[H]Oc1cccc2[nH]c3c(c12)CC(C(=O)OC)N(C(=O)CO)C3c1ccc2c(c1)OCO2;
286;1;GLVJLFOHYJBEQR;GLVJLFOHYJBEQR-UHFFFAOYSA-N;[H]OC1(c2ccc3c(c2)OCO3)c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
287;1;ODELQTVGBXBAMN;ODELQTVGBXBAMN-UHFFFAOYSA-N;[H]Oc1cc2c(cc1C1c3[nH]c4ccccc4c3CC(C(=O)OC)N1C(=O)CO)OCO2;
288;1;IZHSQQKLEWKJPN;IZHSQQKLEWKJPN-UHFFFAOYSA-N;[H]Oc1cc(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CO)cc2c1OCO2;
289;1;HCHHRIOSWDSCMC;HCHHRIOSWDSCMC-UHFFFAOYSA-N;[H]Oc1c(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CO)ccc2c1OCO2;
290;1;AGPSPQZQGOPXGB;AGPSPQZQGOPXGB-UHFFFAOYSA-N;[H]OC1Oc2ccc(C3c4[nH]c5ccccc5c4CC(C(=O)OC)N3C(=O)CO)cc2O1;
291;1;ONHDOBIJQZVHOG;ONHDOBIJQZVHOG-UHFFFAOYSA-N;[H]OC(O)C(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2;
292;1;FEZVGMRBHISORZ;FEZVGMRBHISORZ-UHFFFAOYSA-N;[H]OOCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2;
293;1;BMMJXHIBPRMYJM;BMMJXHIBPRMYJM-UHFFFAOYSA-N;[H]OC(C=CC)=C(O[H])C1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CO)C(C(=O)OC)C1;
294;1;RLVBBZOVFJQENO;RLVBBZOVFJQENO-UHFFFAOYSA-N;[H]C(=CC)NCC(c1ccc2c(c1)OCO2)N(C(=O)CO)C(C)C(=O)OC;
295;1;IOMFESFKNOYLNJ;IOMFESFKNOYLNJ-UHFFFAOYSA-N;[H]OC(C=C1COCO1)=C(O[H])C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
296;1;UMEHTUCYIDSLRJ;UMEHTUCYIDSLRJ-UHFFFAOYSA-N;[H]C=C1COCO1;
297;1;IDAIBOQFNPKJAY;IDAIBOQFNPKJAY-UHFFFAOYSA-N;[H]OC(C1=C(C)OCO1)=C(O[H])C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
298;1;ILKVDTFYHCTVMA;ILKVDTFYHCTVMA-UHFFFAOYSA-N;[H]C=CCOCO;
299;1;BQJOXVGQBDTQHJ;BQJOXVGQBDTQHJ-UHFFFAOYSA-N;[H]OC(=O)CC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2;
300;1;NVRLROVJNWGXIN;NVRLROVJNWGXIN-UHFFFAOYSA-N;COC(=O)C1CC23OC2(Nc2ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
301;1;HRMCUTFJBYSDES;HRMCUTFJBYSDES-UHFFFAOYSA-N;COC(=O)C1CC2=C(NC34OC3C=CC=C24)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
302;1;ZDTLVLPFCKSKKV;ZDTLVLPFCKSKKV-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3c2=CC2OC2C=3)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
303;1;BPAWSAADRSICEY;BPAWSAADRSICEY-UHFFFAOYSA-N;COC(=O)C1CC2=C(NC3=CC=CC4OC324)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
304;1;ISLWUEHOOLQAQD;ISLWUEHOOLQAQD-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C23C=C4OCOC4=CC2O3)N1C(=O)CO;
305;1;ZFJXFGMBWYTBLD;ZFJXFGMBWYTBLD-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=CC3OC34OCOC4=C2)N1C(=O)CO;
306;1;REKPZHCLMBMPDZ;REKPZHCLMBMPDZ-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=CC=C3OCOC34OC24)N1C(=O)CO;
307;1;ZWOPKPKSULSFKV;ZWOPKPKSULSFKV-UHFFFAOYSA-N;COC(=O)C1CC2=C(NC34C=CC=CC23O4)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
308;1;ZNCUTWPRFWIZPT;ZNCUTWPRFWIZPT-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3c2C=CC2OC32)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
309;1;VSGFSKFYKNSMRH;VSGFSKFYKNSMRH-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3c2C2OC2C=C3)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
310;1;RVISERQGBVKWMN;RVISERQGBVKWMN-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C23C=CC4=C(OCO4)C2O3)N1C(=O)CO;
311;1;UGUUEFVSZZAYPD;UGUUEFVSZZAYPD-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=CC3=C(OCO3)C3OC23)N1C(=O)CO;
312;1;ZMAQAXPXRRIRBA;ZMAQAXPXRRIRBA-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=CC34OCOC3(C=C2)O4)N1C(=O)CO;
313;1;QZNDDVXIJJSGED;QZNDDVXIJJSGED-UHFFFAOYSA-N;CC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
314;1;WASUNWKSTNVYRU;WASUNWKSTNVYRU-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)CO3)N1C(=O)CO;
315;1;LJIDUVBSAUFNRB;LJIDUVBSAUFNRB-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OC3)N1C(=O)CO;
316;1;IRQDJKPKDHWJSV;IRQDJKPKDHWJSV-UHFFFAOYSA-N;COC(=O)OC1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
317;1;MDRZXFIAINPZCU;MDRZXFIAINPZCU-UHFFFAOYSA-N;COC(=O)C1OCc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
318;1;NEKOMVWLFPBZCT;NEKOMVWLFPBZCT-UHFFFAOYSA-N;COC(=O)C1COc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
319;1;YGSNJOOCLDFNKL;YGSNJOOCLDFNKL-UHFFFAOYSA-N;COC(=O)C1CC2=C(Nc3ccccc3O2)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
320;1;BWSHPGAWOGOPFU;BWSHPGAWOGOPFU-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)OC(c2ccc3c(c2)OCO3)N1C(=O)CO;
321;1;BVVSJCZMFFZDMM;BVVSJCZMFFZDMM-UHFFFAOYSA-N;COC(=O)C1CC2=C(NC3=CC=CC=C2O3)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
322;1;YZIDYJVYPZDKOP;YZIDYJVYPZDKOP-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3c2=CC=COC=3)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
323;1;OHRLSDKXIHWOKS;OHRLSDKXIHWOKS-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3c2=COC=CC=3)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
324;1;YKALBVPUWDTGMU;YKALBVPUWDTGMU-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(Oc2ccc3c(c2)OCO3)N1C(=O)CO;
325;1;WFYKHOWPWXVJDW;WFYKHOWPWXVJDW-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=CC=C3OCOC3=CO2)N1C(=O)CO;
326;1;WMWVKKBGMKJWRR;WMWVKKBGMKJWRR-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=COC=C3OCOC3=C2)N1C(=O)CO;
327;1;IYYWYIWFEWLUQX;IYYWYIWFEWLUQX-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=CC=C3OCOC(=C2)O3)N1C(=O)CO;
328;1;NZTZAFWZRRJXTG;NZTZAFWZRRJXTG-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)OCO;
329;1;NJQIUAAVGLOSEI;NJQIUAAVGLOSEI-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3c2C=CC=CO3)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
330;1;ZITUUMZPWWPNQO;ZITUUMZPWWPNQO-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3c2C=COC=C3)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
331;1;RDZYPQCZLBFHMO;RDZYPQCZLBFHMO-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3c2OC=CC=C3)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
332;1;SNFUERKSBOKTMI;SNFUERKSBOKTMI-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=CC3=C(C=CO2)OCO3)N1C(=O)CO;
333;1;VTVRNZWSRYELNR;VTVRNZWSRYELNR-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=CC3=C(OC=C2)OCO3)N1C(=O)CO;
334;1;ABTKLZNIIFMDIR;ABTKLZNIIFMDIR-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=COC3=C(C=C2)OCO3)N1C(=O)CO;
335;1;DJCJHJQPTKBHCG;DJCJHJQPTKBHCG-UHFFFAOYSA-N;COC(=O)C1CC2=C(C(C3=CC=C4OCOC4=C3)N1C(=O)CO)[N+](=O)C1=CC=CC=C12;
336;1;WXYQLVQFHODTMN;WXYQLVQFHODTMN-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)[N+]1([O-])C(=O)CO;
337;1;DJCJHJQPTKBHCG;DJCJHJQPTKBHCG-UHFFFAOYSA-N;COC(=O)C1CC2=C(C(C3=CC=C4OCOC4=C3)N1C(=O)CO)[N+](=O)C1=C2C=CC=C1;
338;1;DJCJHJQPTKBHCG;DJCJHJQPTKBHCG-UHFFFAOYSA-N;COC(=O)C1CC2=C(C(C3=CC4=C(C=C3)OCO4)N1C(=O)CO)[N+](=O)C1=CC=CC=C12;
339;1;OKKJLVBELUTLKV;OKKJLVBELUTLKV-UHFFFAOYSA-N;CO;
340;1;NXKQTPCNGOWPRX;NXKQTPCNGOWPRX-UHFFFAOYSA-N;O=C(O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
341;1;CXHHBNMLPJOKQD;CXHHBNMLPJOKQD-UHFFFAOYSA-N;COC(=O)O;
342;1;QLZZDFRGHKCMHL;QLZZDFRGHKCMHL-UHFFFAOYSA-N;O=C(CO)N1CCc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2;
343;1;QSIBDMWMGOVGJZ;QSIBDMWMGOVGJZ-UHFFFAOYSA-N;O=C(CO)N1C(O)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2;
344;1;TZIHFWKZFHZASV;TZIHFWKZFHZASV-UHFFFAOYSA-N;COC=O;
345;1;JIXKILIOQMCKSB;JIXKILIOQMCKSB-UHFFFAOYSA-N;COC(=O)C(O)N(C(=O)CO)C(c1ccc2c(c1)OCO2)c1cc2ccccc2[nH]1;
346;1;NJAFDQGNGVQMDU;NJAFDQGNGVQMDU-UHFFFAOYSA-N;Cc1c(C(NC(=O)CO)c2ccc3c(c2)OCO3)[nH]c2ccccc12;
347;1;RIWXDJAYSMGKRE;RIWXDJAYSMGKRE-UHFFFAOYSA-N;COC(=O)C(O)Cc1c(Cc2ccc3c(c2)OCO3)[nH]c2ccccc12;
348;1;UVGLCNYPIURSDN;UVGLCNYPIURSDN-UHFFFAOYSA-N;O=C(CO)NC(c1ccc2c(c1)OCO2)c1[nH]c2ccccc2c1CO;
349;1;PPRBRSHJHWRWRW;PPRBRSHJHWRWRW-UHFFFAOYSA-N;COC(=O)CN(C(=O)CO)C(c1ccc2c(c1)OCO2)c1cc2ccccc2[nH]1;
350;1;OVIIIHITZBZANS;OVIIIHITZBZANS-UHFFFAOYSA-N;COC(=O)C(CO)N(C(=O)CO)C(CNc1ccccc1)c1ccc2c(c1)OCO2;
351;1;FNVNAPYYYNSFSO;FNVNAPYYYNSFSO-UHFFFAOYSA-N;COC(=O)CN(C(=O)CO)C(c1ccc2c(c1)OCO2)c1[nH]c2ccccc2c1O;
352;1;DEFZUNYYNVOWJB;DEFZUNYYNVOWJB-UHFFFAOYSA-N;COC(=O)C(C)N(C(=O)CO)C(CNc1ccccc1)c1ccc2c(c1)OCO2;
353;1;NRVHKXPUSCNZED;NRVHKXPUSCNZED-UHFFFAOYSA-N;CC=CC=CNC1=C(O)CC(C(=O)OC)N(C(=O)CO)C1c1ccc2c(c1)OCO2;
354;1;OBTDIRZPBLPKPZ;OBTDIRZPBLPKPZ-UHFFFAOYSA-N;COC(=O)C1CC(c2ccccc2)=C(O)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
355;1;LRAHZTKQYCEIER;LRAHZTKQYCEIER-UHFFFAOYSA-N;COC(=O)C(CCc1ccccc1N)N(Cc1ccc2c(c1)OCO2)C(=O)CO;
356;1;RKHQGAKVOVXZJH;RKHQGAKVOVXZJH-UHFFFAOYSA-N;COC(=O)C(Cc1c(O)[nH]c2ccccc12)NC(=O)CO;
357;1;MDXBAGKNDPYCLE;MDXBAGKNDPYCLE-UHFFFAOYSA-N;COC(=O)C1CC(c2ccccc2O)=CC(c2ccc3c(c2)OCO3)N1C(=O)CO;
358;1;KNTHVZMWXTZSRF;KNTHVZMWXTZSRF-UHFFFAOYSA-N;CC=CC=CC1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CO)C(C(=O)OC)C1;
359;1;CZDKOAPCSFOYNK;CZDKOAPCSFOYNK-UHFFFAOYSA-N;CC=CC=C(O)NC1=CCC(C(=O)OC)N(C(=O)CO)C1c1ccc2c(c1)OCO2;
360;1;PAIUMAIYLWHCKH;PAIUMAIYLWHCKH-UHFFFAOYSA-N;CC=c1c2c([nH]c1=CO)C(c1ccc3c(c1)OCO3)N(C(=O)CO)C(C(=O)OC)C2;
361;1;CEXYIYMVKMHQPS;CEXYIYMVKMHQPS-UHFFFAOYSA-N;C=CC=C1CNC2=C1CC(C(=O)OC)N(C(=O)CO)C2c1ccc2c(c1)OCO2;
362;1;NPHODODXWTWCFC;NPHODODXWTWCFC-UHFFFAOYSA-N;COC(=O)C1CC2=C(NCC2=CC=CO)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
363;1;MOHVPMZIMFQCDV;MOHVPMZIMFQCDV-UHFFFAOYSA-N;C=c1[nH]c2c(c1=CC)CC(C(=O)OC)N(C(=O)CO)C2c1ccc2c(c1)OCO2;
364;1;JBUAAVCJIAQLCP;JBUAAVCJIAQLCP-UHFFFAOYSA-N;COC(=O)C1CC2=C(NC(=CC=CO)C2)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
365;1;CRXNBZXTJUZRBN;CRXNBZXTJUZRBN-UHFFFAOYSA-N;C=c1c2c([nH]c1=CC)C(c1ccc3c(c1)OCO3)N(C(=O)CO)C(C(=O)OC)C2;
366;1;JSDZPISIOYFRNQ;JSDZPISIOYFRNQ-UHFFFAOYSA-N;CC=c1[nH]c2c(c1=CO)CC(C(=O)OC)N(C(=O)CO)C2c1ccc2c(c1)OCO2;
367;1;QHUXADORJIVOMX;QHUXADORJIVOMX-UHFFFAOYSA-N;C=CC=C1CC2=C(N1)C(c1ccc3c(c1)OCO3)N(C(=O)CO)C(C(=O)OC)C2;
368;1;HAFPBJPQDUJDMG;HAFPBJPQDUJDMG-UHFFFAOYSA-N;COC(=O)C(C)N(C(=O)CO)C(CNc1ccccc1O)c1ccc2c(c1)OCO2;
369;1;VSCNXZQUSSTZFQ;VSCNXZQUSSTZFQ-UHFFFAOYSA-N;CC=CC=CNC1=CCC(C(=O)OC)N(C(=O)CO)C1c1ccc2c(c1)OCO2;
370;1;GKGRILFKGIPBNE;GKGRILFKGIPBNE-UHFFFAOYSA-N;CC=CC=C(O)C1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CO)C(C(=O)OC)C1;
371;1;CHKVLNPZDUCIRN;CHKVLNPZDUCIRN-UHFFFAOYSA-N;COC(=O)C(CCc1ccccc1N)N(C(=O)CO)C(O)c1ccc2c(c1)OCO2;
372;1;DSWRHMBEBMROEO;DSWRHMBEBMROEO-UHFFFAOYSA-N;COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CO;
373;1;IGCSIVSZDVQJHA;IGCSIVSZDVQJHA-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(O)N1C(=O)CO;
374;1;FTNJQNQLEGKTGD;FTNJQNQLEGKTGD-UHFFFAOYSA-N;c1ccc2c(c1)OCO2;
375;1;NOTLHAYFSSLYFO;NOTLHAYFSSLYFO-UHFFFAOYSA-N;COC(=O)CCc1c(C(O)c2ccc3c(c2)OCO3)[nH]c2ccccc12;
376;1;LUSZGTFNYDARNI;LUSZGTFNYDARNI-UHFFFAOYSA-N;Oc1ccc2c(c1)OCO2;
377;1;DMDBOFDKWIHTLF;DMDBOFDKWIHTLF-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)CN1C(=O)CO;
378;1;BKCGBZMUHQSGQN;BKCGBZMUHQSGQN-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(O)=CC=C2COCO2)N1C(=O)CO;
379;1;GFOOUMBAOGHSLU;GFOOUMBAOGHSLU-UHFFFAOYSA-N;C=C1OCOC1=CC;
380;1;ZPZWBLVTJLFFAX;ZPZWBLVTJLFFAX-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C=C2COCO2)=CO)N1C(=O)CO;
381;1;VTVVBLNKROQFHU;VTVVBLNKROQFHU-UHFFFAOYSA-N;C=C1OCOC1=CCC1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
382;1;NIARUSDLWCLYQE;NIARUSDLWCLYQE-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(CC=C2OCOC2=CO)N1C(=O)CO;
383;1;AKJRHRCAOOBPNH;AKJRHRCAOOBPNH-UHFFFAOYSA-N;C=C(C=C1COCO1)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
384;1;KNEJNARRIMYOGW;KNEJNARRIMYOGW-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C)=CC=C(O)OCO)N1C(=O)CO;
385;1;VINXQBZEQKKPGT;VINXQBZEQKKPGT-UHFFFAOYSA-N;CC=C(C=COCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
386;1;QOYITWAZNTVATP;QOYITWAZNTVATP-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc(O)c(OC)c2)N1C(=O)CO;
387;1;YKEXMVJAVNTSPH;YKEXMVJAVNTSPH-UHFFFAOYSA-N;CC=C(C=C(O)OCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
388;1;WMVRGWHQRBWHTG;WMVRGWHQRBWHTG-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C)=CC=COCO)N1C(=O)CO;
389;1;MMCFCXPNRANRJL;MMCFCXPNRANRJL-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc(OC)c(O)c2)N1C(=O)CO;
390;1;FLJGZFOXNLJDGP;FLJGZFOXNLJDGP-UHFFFAOYSA-N;CC=C1OCOC1=CO;
391;1;NONUIURJKXXZPT;NONUIURJKXXZPT-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C=CC=C2COCO2)N1C(=O)CO;
392;1;CQMKKPRXACTAFG;CQMKKPRXACTAFG-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc(OCO)cc2)N1C(=O)CO;
393;1;UIOKAOAWEUIQBV;UIOKAOAWEUIQBV-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc(O)c(O)c2)N1C(=O)CO;
394;1;TWSBZCWWWPPYLF;TWSBZCWWWPPYLF-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(c2cccc(OCO)c2)N1C(=O)CO;
395;1;AEMRFAOFKBGASW;AEMRFAOFKBGASW-UHFFFAOYSA-N;O=C(O)CO;
396;1;LIPVUDSNGRJSQE;LIPVUDSNGRJSQE-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1;
397;1;RZMGRANXKSTNRE;RZMGRANXKSTNRE-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)O;
398;1;CKFGINPQOCXMAZ;CKFGINPQOCXMAZ-UHFFFAOYSA-N;OCO;
399;1;NJLJTKJJRDNTCV;NJLJTKJJRDNTCV-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C=O;
400;1;NNLCQGGRAZODNU;NNLCQGGRAZODNU-UHFFFAOYSA-N;CC=Cc1c(O)[nH]c2c1CC(C(=O)OC)N(C(=O)CO)C2c1ccc2c(c1)OCO2;
401;1;IDNYWJGLDSXSLG;IDNYWJGLDSXSLG-UHFFFAOYSA-N;C=CC=CCC1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CO)C(C(=O)OC)C1;
402;1;HPQFKJSNGLABGH;HPQFKJSNGLABGH-UHFFFAOYSA-N;COC(=O)C1CC(CC=CC=CO)=C(N)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
403;1;PFLPRKRIHQSFKN;PFLPRKRIHQSFKN-UHFFFAOYSA-N;CC=Cc1c[nH]c2c1CC(C(=O)OC)N(C(=O)CO)C2c1ccc2c(c1)OCO2;
404;1;YFLGBMSRDQVKNF;YFLGBMSRDQVKNF-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c(C=CO)c2C)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
405;1;NRSUFCPLSAVPNR;NRSUFCPLSAVPNR-UHFFFAOYSA-N;C=Cc1c(C)[nH]c2c1CC(C(=O)OC)N(C(=O)CO)C2c1ccc2c(c1)OCO2;
406;1;UIIQEQLZBAIAOH;UIIQEQLZBAIAOH-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c(C)c2C=CO)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
407;1;GWBNIPDSUSCUNO;GWBNIPDSUSCUNO-UHFFFAOYSA-N;C=Cc1[nH]c2c(c1C)CC(C(=O)OC)N(C(=O)CO)C2c1ccc2c(c1)OCO2;
408;1;RSNPWXWLMSXAED;RSNPWXWLMSXAED-UHFFFAOYSA-N;COC(=O)C1CC=C(NCC=CC=CO)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
409;1;LTVCVRZNVNADPB;LTVCVRZNVNADPB-UHFFFAOYSA-N;CC=Cc1cc2c([nH]1)C(c1ccc3c(c1)OCO3)N(C(=O)CO)C(C(=O)OC)C2;
410;1;AXYKQWYKKYQOQG;AXYKQWYKKYQOQG-UHFFFAOYSA-N;CC=Cc1[nH]c2c(c1O)CC(C(=O)OC)N(C(=O)CO)C2c1ccc2c(c1)OCO2;
411;1;JYOZVXJNGUMUDP;JYOZVXJNGUMUDP-UHFFFAOYSA-N;C=CC=CCNC1=CCC(C(=O)OC)N(C(=O)CO)C1c1ccc2c(c1)OCO2;
412;1;AKXLJGBYOQBITG;AKXLJGBYOQBITG-UHFFFAOYSA-N;C=CC=CCNC1=C(O)CC(C(=O)OC)N(C(=O)CO)C1c1ccc2c(c1)OCO2;
413;1;YENIHNSJRXHLKG;YENIHNSJRXHLKG-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(O)=CC2=C(C)OCO2)N1C(=O)CO;
414;1;QCZMKXUJZBIOOT;QCZMKXUJZBIOOT-UHFFFAOYSA-N;C=CC1=C(C)OCO1;
415;1;DOFCQYZOVKGNQJ;DOFCQYZOVKGNQJ-UHFFFAOYSA-N;CC1=C(C=CO)OCO1;
416;1;VKPCXYSOEIYTHT;VKPCXYSOEIYTHT-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C=CC2=C(C)OCO2)N1C(=O)CO;
417;1;VTFLQGWDSQUUCO;VTFLQGWDSQUUCO-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C=CO)=CCOCO)N1C(=O)CO;
418;1;RKCTUIBJXWTPAK;RKCTUIBJXWTPAK-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C)=CC2=COCO2)N1C(=O)CO;
419;1;QDIJORPSGMISSC;QDIJORPSGMISSC-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C)=CC2=C(O)OCO2)N1C(=O)CO;
420;1;VVQWBCBJDRSDKB;VVQWBCBJDRSDKB-UHFFFAOYSA-N;C=CC(=CCOCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
