;index;GENERATION;EQUATION;SMILES;RULE;RPAIRS;CONSERVEDRATIO
451;16279;1;GPRLSGONYQIRFK+MYMOFIZGZYHOMD+MYMOFIZGZYHOMD+NGIQKHSUJGWVQU<=>MHAJPDPJQMAIIY+MHAJPDPJQMAIIY+ZGZCCOQZVSDZRA;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O=O.O=O.[H+]>>COC(=O)c1cc2c([nH]c3ccccc32)c(-c2ccc3c(c2)OCO3)[n+]1C(=O)CO.OO.OO;1.3.3A2;pairs;ratio
452;16331;1;BOPGDPNILDQYTO+GPRLSGONYQIRFK+NGIQKHSUJGWVQU+QGZKDVFQNNGYKY<=>BAWFJGJZGIEFAR+PEWMDOUSMJTZBN+XLYOFNOQVPJJNP;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.N.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)C=CC1.[H+]>>COC(N)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O;1.4.1A1(rev);pairs;ratio
453;16332;1;BOPGDPNILDQYTO+GPRLSGONYQIRFK+NGIQKHSUJGWVQU+QGZKDVFQNNGYKY<=>BAWFJGJZGIEFAR+RPUUYGKYHXYGCV+XLYOFNOQVPJJNP;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.N.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)C=CC1.[H+]>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(N)CO.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O;1.4.1A1(rev);pairs;ratio
454;16383;1;BAWFJGJZGIEFAR+NGIQKHSUJGWVQU+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+NFKKUBIKMGLXGJ+NJAFDQGNGVQMDU+NO_INCHIKEY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.COC(=O)C(=O)Cc1c(Cc2ccc3c(c2)OCO3)[nH]c2ccccc12.Cc1c(C(NC(=O)CO)c2ccc3c(c2)OCO3)[nH]c2ccccc12.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.4.1A1;pairs;ratio
455;16384;1;BAWFJGJZGIEFAR+NGIQKHSUJGWVQU+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+DSWRHMBEBMROEO+NO_INCHIKEY+ORLGBOOEVVJNHB;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CO.COC(=O)CCc1c(C(=O)c2ccc3c(c2)OCO3)[nH]c2ccccc12.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.4.1A1;pairs;ratio
456;16409;1;NGIQKHSUJGWVQU+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+NFKKUBIKMGLXGJ+NJAFDQGNGVQMDU+NO_INCHIKEY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.COC(=O)C(=O)Cc1c(Cc2ccc3c(c2)OCO3)[nH]c2ccccc12.Cc1c(C(NC(=O)CO)c2ccc3c(c2)OCO3)[nH]c2ccccc12.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.4.1A2;pairs;ratio
457;16410;1;NGIQKHSUJGWVQU+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+DSWRHMBEBMROEO+NO_INCHIKEY+ORLGBOOEVVJNHB;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CO.COC(=O)CCc1c(C(=O)c2ccc3c(c2)OCO3)[nH]c2ccccc12.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.4.1A2;pairs;ratio
458;16435;1;MHAJPDPJQMAIIY+NGIQKHSUJGWVQU+QGZKDVFQNNGYKY<=>MYMOFIZGZYHOMD+PEWMDOUSMJTZBN+XLYOFNOQVPJJNP;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.N.OO>>COC(N)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.O.O=O;1.4.3A1(rev);pairs;ratio
459;16436;1;MHAJPDPJQMAIIY+NGIQKHSUJGWVQU+QGZKDVFQNNGYKY<=>MYMOFIZGZYHOMD+RPUUYGKYHXYGCV+XLYOFNOQVPJJNP;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.N.OO>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(N)CO.O.O=O;1.4.3A1(rev);pairs;ratio
460;16487;1;MYMOFIZGZYHOMD+NGIQKHSUJGWVQU+XLYOFNOQVPJJNP<=>MHAJPDPJQMAIIY+NFKKUBIKMGLXGJ+NJAFDQGNGVQMDU;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O=O>>COC(=O)C(=O)Cc1c(Cc2ccc3c(c2)OCO3)[nH]c2ccccc12.Cc1c(C(NC(=O)CO)c2ccc3c(c2)OCO3)[nH]c2ccccc12.OO;1.4.3A1;pairs;ratio
461;16488;1;MYMOFIZGZYHOMD+NGIQKHSUJGWVQU+XLYOFNOQVPJJNP<=>DSWRHMBEBMROEO+MHAJPDPJQMAIIY+ORLGBOOEVVJNHB;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O.O=O>>COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CO.COC(=O)CCc1c(C(=O)c2ccc3c(c2)OCO3)[nH]c2ccccc12.OO;1.4.3A1;pairs;ratio
462;16539;1;MHAJPDPJQMAIIY+NGIQKHSUJGWVQU<=>HABKAKCVCQSSLB+MYMOFIZGZYHOMD;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.OO>>COC(O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.O=O;1.4.3B1(rev);pairs;ratio
463;16540;1;MHAJPDPJQMAIIY+NGIQKHSUJGWVQU<=>MYMOFIZGZYHOMD+XJYACPLTWKBAIB;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.OO>>COC(=O)C1CC2c3ccccc3NC2C(c2ccc3c(c2)OCO3)N1C(=O)CO.O=O;1.4.3B1(rev);pairs;ratio
464;16542;1;MHAJPDPJQMAIIY+NGIQKHSUJGWVQU<=>AJHWGLHOTGTPLV+MYMOFIZGZYHOMD;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.OO>>COC(=O)C1CC2=C(NC3CC=CC=C23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.O=O;1.4.3B1(rev);pairs;ratio
465;16544;1;MHAJPDPJQMAIIY+NGIQKHSUJGWVQU<=>FRHDGMHXUSUYLZ+MYMOFIZGZYHOMD;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.OO>>COC(=O)C1Cc2c([nH]c3c2=CCCC=3)C(c2ccc3c(c2)OCO3)N1C(=O)CO.O=O;1.4.3B1(rev);pairs;ratio
466;16546;1;MHAJPDPJQMAIIY+NGIQKHSUJGWVQU<=>CBKGZBXQBPRJMX+MYMOFIZGZYHOMD;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.OO>>COC(=O)C1CC2=C(NC3=CC=CCC32)C(c2ccc3c(c2)OCO3)N1C(=O)CO.O=O;1.4.3B1(rev);pairs;ratio
467;16548;1;MHAJPDPJQMAIIY+NGIQKHSUJGWVQU<=>DPYDJEKCASCCIS+MYMOFIZGZYHOMD;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.OO>>COC(=O)C1Cc2c([nH]c3ccccc23)C(C2C=C3OCOC3=CC2)N1C(=O)CO.O=O;1.4.3B1(rev);pairs;ratio
468;16550;1;MHAJPDPJQMAIIY+NGIQKHSUJGWVQU<=>KZMSNNTXGSLTAC+MYMOFIZGZYHOMD;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.OO>>COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=CCC3OCOC3=C2)N1C(=O)CO.O=O;1.4.3B1(rev);pairs;ratio
469;16552;1;MHAJPDPJQMAIIY+NGIQKHSUJGWVQU<=>MYMOFIZGZYHOMD+OQHDYSLXPBIGMU;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.OO>>COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=CC=C3OCOC3C2)N1C(=O)CO.O=O;1.4.3B1(rev);pairs;ratio
470;16554;1;MHAJPDPJQMAIIY+NGIQKHSUJGWVQU<=>GTOLXBDBXZRCKU+MYMOFIZGZYHOMD;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.OO>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(O)CO.O=O;1.4.3B1(rev);pairs;ratio
471;16571;1;MHAJPDPJQMAIIY+NGIQKHSUJGWVQU<=>GBNMZBYUYCFXMO+MYMOFIZGZYHOMD;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.OO>>COC(=O)C1CC2=C(NC3C=CC=CC23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.O=O;1.4.3B1(rev);pairs;ratio
472;16572;1;MHAJPDPJQMAIIY+NGIQKHSUJGWVQU<=>MYMOFIZGZYHOMD+WWFUWCBLRJRPRW;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.OO>>COC(=O)C1Cc2c([nH]c3c2C=CCC3)C(c2ccc3c(c2)OCO3)N1C(=O)CO.O=O;1.4.3B1(rev);pairs;ratio
473;16574;1;MHAJPDPJQMAIIY+NGIQKHSUJGWVQU<=>AYMBUEKGKBJEJW+MYMOFIZGZYHOMD;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.OO>>COC(=O)C1Cc2c([nH]c3c2CCC=C3)C(c2ccc3c(c2)OCO3)N1C(=O)CO.O=O;1.4.3B1(rev);pairs;ratio
474;16763;1;MHAJPDPJQMAIIY+NGIQKHSUJGWVQU<=>MYMOFIZGZYHOMD+NQNLDAMYKGSLFJ;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.OO>>COC(=O)C1Cc2c([nH]c3ccccc23)C(C2C=CC3=C(C2)OCO3)N1C(=O)CO.O=O;1.4.3B1(rev);pairs;ratio
475;16764;1;MHAJPDPJQMAIIY+NGIQKHSUJGWVQU<=>JPGLJDHKSPJDIR+MYMOFIZGZYHOMD;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.OO>>COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=CC3=C(CC2)OCO3)N1C(=O)CO.O=O;1.4.3B1(rev);pairs;ratio
476;16766;1;MHAJPDPJQMAIIY+NGIQKHSUJGWVQU<=>JKFGFNFTHJOKEO+MYMOFIZGZYHOMD;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.OO>>COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=CC3OCOC3C=C2)N1C(=O)CO.O=O;1.4.3B1(rev);pairs;ratio
477;16955;1;MYMOFIZGZYHOMD+NGIQKHSUJGWVQU<=>MHAJPDPJQMAIIY+WHHXCBLYKQQSGB;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O=O>>COC(=O)C1=Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.OO;1.4.3B1;pairs;ratio
478;16957;1;MYMOFIZGZYHOMD+NGIQKHSUJGWVQU<=>LKWZELQCJFAHJC+MHAJPDPJQMAIIY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O=O>>COC(=O)C1Cc2c([nH]c3c2=CC=C=C=3)C(c2ccc3c(c2)OCO3)N1C(=O)CO.OO;1.4.3B1;pairs;ratio
479;16959;1;MYMOFIZGZYHOMD+NGIQKHSUJGWVQU<=>MHAJPDPJQMAIIY+SVDJVCXGVDREDS;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O=O>>COC(=O)C1Cc2c([nH]c3c2=C=C=CC=3)C(c2ccc3c(c2)OCO3)N1C(=O)CO.OO;1.4.3B1;pairs;ratio
480;16961;1;MYMOFIZGZYHOMD+NGIQKHSUJGWVQU<=>MHAJPDPJQMAIIY+RKDTYCSQDNTGRJ;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O=O>>COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=C=C=C3OCOC3=C2)N1C(=O)CO.OO;1.4.3B1;pairs;ratio
481;16973;1;MYMOFIZGZYHOMD+NGIQKHSUJGWVQU<=>MHAJPDPJQMAIIY+XHDOXDANRBOITI;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O=O>>COC(=O)C1Cc2c([nH]c3c2C=C=C=C3)C(c2ccc3c(c2)OCO3)N1C(=O)CO.OO;1.4.3B1;pairs;ratio
482;17141;1;NGIQKHSUJGWVQU+XJLXINKUBYWONI<=>ACFIXJIJDZMPPO+ONCHYHTXGKFRDG;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1>>COC(=O)C1=[N+](C(=O)CO)C(c2ccc3c(c2)OCO3)c2[nH]c3ccccc3c2C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.5.1B7;pairs;ratio
483;17144;1;NGIQKHSUJGWVQU+XJLXINKUBYWONI<=>ACFIXJIJDZMPPO+IAWVZIYFZYBXJQ;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)=[N+]1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.5.1B7;pairs;ratio
484;17713;1;BOPGDPNILDQYTO+GPRLSGONYQIRFK+NGIQKHSUJGWVQU<=>BAWFJGJZGIEFAR+NXKQTPCNGOWPRX+VNWKTOKETHGBQD;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)C=CC1.[H+]>>C.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=C(O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;1.8.1C1(rev);pairs;ratio
485;17791;1;BAWFJGJZGIEFAR+NGIQKHSUJGWVQU+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+NO_INCHIKEY+YUEIBABSIJHRHE;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C(OCO)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;1.8.1C1;pairs;ratio
486;17792;1;BAWFJGJZGIEFAR+NGIQKHSUJGWVQU+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+HQEDEGZDNBNKHQ+NO_INCHIKEY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.COC(=O)C1(O)Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C1;pairs;ratio
487;17793;1;BAWFJGJZGIEFAR+NGIQKHSUJGWVQU+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+NO_INCHIKEY+QKBIGJUJQBKDEM;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.COC(=O)C1C(O)c2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C1;pairs;ratio
488;17794;1;BAWFJGJZGIEFAR+NGIQKHSUJGWVQU+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+FICSYFHWNRCKAU+NO_INCHIKEY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.COC(=O)C1Cc2c(n(O)c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C1;pairs;ratio
489;17795;1;BAWFJGJZGIEFAR+NGIQKHSUJGWVQU+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+NO_INCHIKEY+XENWVQISBHYDRM;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.COC(=O)C1Cc2c([nH]c3c(O)cccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C1;pairs;ratio
490;17796;1;BAWFJGJZGIEFAR+NGIQKHSUJGWVQU+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+NO_INCHIKEY+QWDYVCIQBOWDHM;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.COC(=O)C1Cc2c([nH]c3cc(O)ccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C1;pairs;ratio
491;17797;1;BAWFJGJZGIEFAR+NGIQKHSUJGWVQU+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+NO_INCHIKEY+ZAHVKWGOBPJMOI;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.COC(=O)C1Cc2c([nH]c3ccc(O)cc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C1;pairs;ratio
492;17798;1;BAWFJGJZGIEFAR+NGIQKHSUJGWVQU+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+FFULKLJBSBCAKW+NO_INCHIKEY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.COC(=O)C1Cc2c([nH]c3cccc(O)c23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C1;pairs;ratio
493;17799;1;BAWFJGJZGIEFAR+NGIQKHSUJGWVQU+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+GLVJLFOHYJBEQR+NO_INCHIKEY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.COC(=O)C1Cc2c([nH]c3ccccc23)C(O)(c2ccc3c(c2)OCO3)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C1;pairs;ratio
494;17800;1;BAWFJGJZGIEFAR+NGIQKHSUJGWVQU+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+NO_INCHIKEY+ODELQTVGBXBAMN;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.COC(=O)C1Cc2c([nH]c3ccccc23)C(c2cc3c(cc2O)OCO3)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C1;pairs;ratio
495;17801;1;BAWFJGJZGIEFAR+NGIQKHSUJGWVQU+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+IZHSQQKLEWKJPN+NO_INCHIKEY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.COC(=O)C1Cc2c([nH]c3ccccc23)C(c2cc(O)c3c(c2)OCO3)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C1;pairs;ratio
496;17802;1;BAWFJGJZGIEFAR+NGIQKHSUJGWVQU+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+HCHHRIOSWDSCMC+NO_INCHIKEY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2O)OCO3)N1C(=O)CO.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C1;pairs;ratio
