ENTRY;GENERATION;INCHICODE;INCHIKEY;SMILES;FORMULA
138;1;MUUFJIFAAHRREF;MUUFJIFAAHRREF-UHFFFAOYSA-N;[H]OC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CNC;
139;1;FQERJEGPIZNVDJ;FQERJEGPIZNVDJ-UHFFFAOYSA-N;[H]C(=CC1=C(C)OCO1)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC;
140;1;QCZMKXUJZBIOOT;QCZMKXUJZBIOOT-UHFFFAOYSA-N;[H]C=CC1=C(C)OCO1;
141;1;DRMGGEMRLRBOTO;DRMGGEMRLRBOTO-UHFFFAOYSA-N;[H]C=CC(=CCOCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC;
142;1;WRNZOXJUBUFLIO;WRNZOXJUBUFLIO-UHFFFAOYSA-N;[H]C1=C(C=C(C)C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CNC)OCO1;
143;1;DRMGGEMRLRBOTO;DRMGGEMRLRBOTO-UHFFFAOYSA-N;[H]OCOCC=C(C=C)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC;
144;1;OZIQZYHIQFNYDD;OZIQZYHIQFNYDD-UHFFFAOYSA-N;[H]C1=C(C=CCC2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CNC)OCO1;
145;1;QMAPECFFIHXVTK;QMAPECFFIHXVTK-UHFFFAOYSA-N;[H]C=C(C=CCOCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC;
146;1;QMAPECFFIHXVTK;QMAPECFFIHXVTK-UHFFFAOYSA-N;[H]OCOCC=CC(=C)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC;
147;1;VDTWQZIEUQNZMO;VDTWQZIEUQNZMO-UHFFFAOYSA-N;[H]C(=CC=CC)NC1=CCC(C(=O)OC)N(C(=O)CNC)C1c1ccc2c(c1)OCO2;
148;1;FRZLJKZDONFSKQ;FRZLJKZDONFSKQ-UHFFFAOYSA-N;[H]C(=CC=CC)C1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CNC)C(C(=O)OC)C1;
149;1;FRZLJKZDONFSKQ;FRZLJKZDONFSKQ-UHFFFAOYSA-N;[H]NC1=C(C=CC=CC)CC(C(=O)OC)N(C(=O)CNC)C1c1ccc2c(c1)OCO2;
150;1;VDTWQZIEUQNZMO;VDTWQZIEUQNZMO-UHFFFAOYSA-N;[H]C1=C(NC=CC=CC)C(c2ccc3c(c2)OCO3)N(C(=O)CNC)C(C(=O)OC)C1;
151;1;PEQXYHGBEFTXBZ;PEQXYHGBEFTXBZ-UHFFFAOYSA-N;[H]C=c1c2c([nH]c1=CC)C(c1ccc3c(c1)OCO3)N(C(=O)CNC)C(C(=O)OC)C2;
152;1;JTXRJJNGHFDYTI;JTXRJJNGHFDYTI-UHFFFAOYSA-N;[H]C=CC=C1CC2=C(N1)C(c1ccc3c(c1)OCO3)N(C(=O)CNC)C(C(=O)OC)C2;
153;1;ZFNOPEOQEDZHKV;ZFNOPEOQEDZHKV-UHFFFAOYSA-N;[H]C=CC=C1CNC2=C1CC(C(=O)OC)N(C(=O)CNC)C2c1ccc2c(c1)OCO2;
154;1;VOGRESCRGNWJFC;VOGRESCRGNWJFC-UHFFFAOYSA-N;[H]C=c1[nH]c2c(c1=CC)CC(C(=O)OC)N(C(=O)CNC)C2c1ccc2c(c1)OCO2;
155;1;YVPFZCMBUHVRRP;YVPFZCMBUHVRRP-UHFFFAOYSA-N;CNCC(=O)N(Cc1ccc2c(c1)OCO2)C(CC(=O)c1ccccc1N)C(=O)OC;
156;1;QLNUENYMQIKERP;QLNUENYMQIKERP-UHFFFAOYSA-N;CNCC(=O)N(CC(=O)OC)C(C(=O)Nc1ccccc1)c1ccc2c(c1)OCO2;
157;1;GUJZDRYZORAJJK;GUJZDRYZORAJJK-UHFFFAOYSA-N;C=CC=CCNC(=O)C(c1ccc2c(c1)OCO2)N(C(=O)CNC)C(C)C(=O)OC;
158;1;JRXDLXFHSRGHSO;JRXDLXFHSRGHSO-UHFFFAOYSA-N;CNCC(=O)N(C(C)C(=O)OC)C(C(=O)Nc1ccccc1)c1ccc2c(c1)OCO2;
159;1;UAOVDYDIGQEUCB;UAOVDYDIGQEUCB-UHFFFAOYSA-N;CNCC(=O)NC(CC(=O)c1ccccc1N)C(=O)OC;
160;1;LCNXAXGXDRNIOE;LCNXAXGXDRNIOE-UHFFFAOYSA-N;CNCC(=O)N(Cc1ccc2c(c1)OCO2)C(CC(=O)c1ccccc1)C(=O)OC;
161;1;XSEXXQUQEHCOFC;XSEXXQUQEHCOFC-UHFFFAOYSA-N;C=C1OCOC1=CC(=O)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC;
162;1;SVBSIOJUKDBYRV;SVBSIOJUKDBYRV-UHFFFAOYSA-N;C=C1OCOC1=CC=O;
163;1;ZOBVJRYTTJXVBG;ZOBVJRYTTJXVBG-UHFFFAOYSA-N;O=CC=C1COCO1;
164;1;WMGFGXACUIGUDQ;WMGFGXACUIGUDQ-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(=O)C=C1COCO1;
165;1;AKRJUTSQYZBGCF;AKRJUTSQYZBGCF-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(C=COCO)=CC=O;
166;1;YDGSVERATWLNAA;YDGSVERATWLNAA-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1CC=C1OCOC1=O;
167;1;XBJWIBGSIQKVSO;XBJWIBGSIQKVSO-UHFFFAOYSA-N;C=C(C=C1OCOC1=O)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC;
168;1;GPUYXKPEUVYFJP;GPUYXKPEUVYFJP-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(C)=CC=O;
169;1;FOXGMLDKBHZUMZ;FOXGMLDKBHZUMZ-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(C=COC)=CC=O;
170;1;KVWOOPWKBMDBCE;KVWOOPWKBMDBCE-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C=CC=C1OCOC1=O;
171;1;DVXNLDLOMURSDL;DVXNLDLOMURSDL-UHFFFAOYSA-N;CC=C(C=O)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC;
172;1;JOOWXTBFELGZNF;JOOWXTBFELGZNF-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(C=O)=CC=COC;
173;1;HHSNHWUPLFDEPU;HHSNHWUPLFDEPU-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(C=O)=CC=COCO;
174;1;DHMBQCHKECGKQN;DHMBQCHKECGKQN-UHFFFAOYSA-N;CC=C1OCOC1=O;
175;1;IVPWFKIROWZZJU;IVPWFKIROWZZJU-UHFFFAOYSA-N;C=CC=CC(=O)NC1=CCC(C(=O)OC)N(C(=O)CNC)C1c1ccc2c(c1)OCO2;
176;1;UFNAHJUHDCCDET;UFNAHJUHDCCDET-UHFFFAOYSA-N;C=CC=CC(=O)C1=CC(c2ccc3c(c2)OCO3)N(C(=O)CNC)C(C(=O)OC)C1;
177;1;CZFRKBICGIOFPJ;CZFRKBICGIOFPJ-UHFFFAOYSA-N;CC=CC(=O)C1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CNC)C(C(=O)OC)C1;
178;1;RSJVDYGBXXVTME;RSJVDYGBXXVTME-UHFFFAOYSA-N;C=CC=CC(=O)C1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CNC)C(C(=O)OC)C1;
179;1;VGEQAUHLMBPDBA;VGEQAUHLMBPDBA-UHFFFAOYSA-N;CC=CC(=O)NC1=CCC(C(=O)OC)N(C(=O)CNC)C1c1ccc2c(c1)OCO2;
180;1;ZDHLHPZGVAZGGO;ZDHLHPZGVAZGGO-UHFFFAOYSA-N;C=CC=CC(=O)NCC(c1ccc2c(c1)OCO2)N(C(=O)CNC)C(C)C(=O)OC;
181;1;GVCROCMZJDWBSA;GVCROCMZJDWBSA-UHFFFAOYSA-N;C=Cc1[nH]c2c(c1C=O)CC(C(=O)OC)N(C(=O)CNC)C2c1ccc2c(c1)OCO2;
182;1;JFFOLTWROORQLQ;JFFOLTWROORQLQ-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)CC=C(NCC=CC=O)C1c1ccc2c(c1)OCO2;
183;1;VMGFFGYKADGKJT;VMGFFGYKADGKJT-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2cc(C=CC=O)[nH]c2C1c1ccc2c(c1)OCO2;
184;1;AXVCFXXYDSHMMS;AXVCFXXYDSHMMS-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c(C)c2C=O)C1c1ccc2c(c1)OCO2;
185;1;RGAWIRYZNKMBJZ;RGAWIRYZNKMBJZ-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c(C=CC=O)c[nH]c2C1c1ccc2c(c1)OCO2;
186;1;KYGHBNYLFIGHRT;KYGHBNYLFIGHRT-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c(C=O)c2C)C1c1ccc2c(c1)OCO2;
187;1;ZFSZICQNDNNLRR;ZFSZICQNDNNLRR-UHFFFAOYSA-N;C=Cc1c(C=O)[nH]c2c1CC(C(=O)OC)N(C(=O)CNC)C2c1ccc2c(c1)OCO2;
188;1;HKXDVWDPLUTHQC;HKXDVWDPLUTHQC-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)CC(CC=CC=O)=C(N)C1c1ccc2c(c1)OCO2;
189;1;YLABLVFKBPAQGU;YLABLVFKBPAQGU-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(=O)C=CC1=COCO1;
190;1;QNRPKSDADFPPQA;QNRPKSDADFPPQA-UHFFFAOYSA-N;CC1=C(C=O)OCO1;
191;1;ONFBDXNTOVRBOB;ONFBDXNTOVRBOB-UHFFFAOYSA-N;C=CC1=C(C=O)OCO1;
192;1;CGWUQHYQFBLJQP;CGWUQHYQFBLJQP-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(C=O)=CC1=COCO1;
193;1;XNTKMMMTAJWDNO;XNTKMMMTAJWDNO-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C=CC1=C(C=O)OCO1;
194;1;IOWOJFDCUWXABT;IOWOJFDCUWXABT-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(C=O)=CCOCO;
195;1;SSTSHZFWEGCGLW;SSTSHZFWEGCGLW-UHFFFAOYSA-N;C=C(C=CC(=O)OCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC;
196;1;ROBBNEIQOHCMKS;ROBBNEIQOHCMKS-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(C)=CC(=O)OCO;
197;1;FPUZSAQMHQTVHR;FPUZSAQMHQTVHR-UHFFFAOYSA-N;C=CC(=CC(=O)OC)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC;
198;1;UNWGVCIRISBECB;UNWGVCIRISBECB-UHFFFAOYSA-N;C=CC(=CC(=O)OCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC;
199;1;MLHHZMDDJLCYEL;MLHHZMDDJLCYEL-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1CC=CC(=O)OCO;
200;1;UPRYHEYBVLWOSV;UPRYHEYBVLWOSV-UHFFFAOYSA-N;C=C(C=CC(=O)OC)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC;
201;1;DHJZDRXHZUMIEQ;DHJZDRXHZUMIEQ-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(=O)C=CCOCO;
202;1;BDTHGTJVVGZCQZ;BDTHGTJVVGZCQZ-UHFFFAOYSA-N;C=CC=C1C(=O)NC2=C1CC(C(=O)OC)N(C(=O)CNC)C2c1ccc2c(c1)OCO2;
203;1;MLUCVPSAIODCQM;MLUCVPSAIODCQM-UHFFFAOYSA-N;CC=CC=O;
204;1;JXBWTASVZMMEHR;JXBWTASVZMMEHR-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)CC(C=CC=CC=O)=CC1c1ccc2c(c1)OCO2;
205;1;FKUUQPCBYLCADY;FKUUQPCBYLCADY-UHFFFAOYSA-N;C=CC=C1NC2=C(CC(C(=O)OC)N(C(=O)CNC)C2c2ccc3c(c2)OCO3)C1=O;
206;1;ZOGQMLRZUILODV;ZOGQMLRZUILODV-UHFFFAOYSA-N;CNCC(=O)N(C(C)C(=O)OC)C(CNC=CC=CC=O)c1ccc2c(c1)OCO2;
207;1;SSEOUTXRWYGFEA;SSEOUTXRWYGFEA-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)CC=C(NC=CC=CC=O)C1c1ccc2c(c1)OCO2;
208;1;ZYUQDBANRUCMLE;ZYUQDBANRUCMLE-UHFFFAOYSA-N;CC=C1NC2=C(CC(C(=O)OC)N(C(=O)CNC)C2c2ccc3c(c2)OCO3)C1=O;
209;1;BVOWQKDVPFFLBP;BVOWQKDVPFFLBP-UHFFFAOYSA-N;C=c1[nH]c2c(c1=CC=O)CC(C(=O)OC)N(C(=O)CNC)C2c1ccc2c(c1)OCO2;
210;1;YTASXSXMOCLWND;YTASXSXMOCLWND-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)CC2=C(NC(=CC=O)C2)C1c1ccc2c(c1)OCO2;
211;1;SJLUWQRLAJAUEA;SJLUWQRLAJAUEA-UHFFFAOYSA-N;C=c1c2c([nH]c1=CC=O)C(c1ccc3c(c1)OCO3)N(C(=O)CNC)C(C(=O)OC)C2;
212;1;UKXYKAAHIGEWDW;UKXYKAAHIGEWDW-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)CC2=C(NCC2=CC=O)C1c1ccc2c(c1)OCO2;
213;1;SMVRYUWULVHTHQ;SMVRYUWULVHTHQ-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)CC(C=CC=CC=O)=C(N)C1c1ccc2c(c1)OCO2;
214;1;IQKXFNBIYFNCJU;IQKXFNBIYFNCJU-UHFFFAOYSA-N;CC=C1C(=O)NC2=C1CC(C(=O)OC)N(C(=O)CNC)C2c1ccc2c(c1)OCO2;
215;1;COUVFSWZONWBGL;COUVFSWZONWBGL-UHFFFAOYSA-N;CC=CC=CNC(=O)C(c1ccc2c(c1)OCO2)N(C(=O)CNC)C(C)C(=O)OC;
216;1;MXRJPTHKDRUYFE;MXRJPTHKDRUYFE-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2.O=O;
217;1;GMNWQZNVRJLADC;GMNWQZNVRJLADC-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)CC(=O)c2ccccc2NC(=O)C1c1ccc2c(c1)OCO2;
218;1;DZSRPNVPKWOCHD;DZSRPNVPKWOCHD-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(=O)C=C1OCOC1=CC=O;
219;1;UTYKRFMQTCXESX;UTYKRFMQTCXESX-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(C=C1OCOC1=O)=CC=O;
220;1;WZHXWQORGQRWQO;WZHXWQORGQRWQO-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(C=O)=CC=C1OCOC1=O;
221;1;QPPTURQNQWDNLT;QPPTURQNQWDNLT-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)CC2=C(NC(=O)C=CC=CC2=O)C1c1ccc2c(c1)OCO2;
222;1;YQALODXATFRUED;YQALODXATFRUED-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c(C=CC=O)c2C=O)C1c1ccc2c(c1)OCO2;
223;1;MPLHLOCJZRGJHW;MPLHLOCJZRGJHW-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c(C=O)c2C=CC=O)C1c1ccc2c(c1)OCO2;
224;1;JPSVYCIEXSCKII;JPSVYCIEXSCKII-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(=O)C=CC1=C(C=O)OCO1;
225;1;VTNRZPMBELIFTG;VTNRZPMBELIFTG-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(C=O)=CC1=C(C=O)OCO1;
226;1;NTUGENHZYLFQKZ;NTUGENHZYLFQKZ-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C1=CC(=O)OCOC(=O)C=C1;
227;1;XLOVEJJBCXQZIG;XLOVEJJBCXQZIG-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)CC2=C(NC(=O)C2=CC=CC=O)C1c1ccc2c(c1)OCO2;
228;1;QYOQMKOJYPKCLL;QYOQMKOJYPKCLL-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)CC2=C(NC(=CC=CC=O)C2=O)C1c1ccc2c(c1)OCO2;
229;1;LBXKFPATNSKLLR;LBXKFPATNSKLLR-UHFFFAOYSA-N;CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c(=CC=O)c2=CC=O)C1c1ccc2c(c1)OCO2;
230;1;LEYBGKPXYOVLSP;LEYBGKPXYOVLSP-UHFFFAOYSA-N;COC(=O)C(=O)Cc1c[nH]c2ccccc12;
231;1;NPPROSZPFOZGEG;NPPROSZPFOZGEG-UHFFFAOYSA-N;Cc1c(C(=O)c2ccc3c(c2)OCO3)[nH]c2ccccc12;
232;1;OLFFCEUJEGUWIO;OLFFCEUJEGUWIO-UHFFFAOYSA-N;[H]OC(=O)C([H])(CNC)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2;
233;1;USWRMRCFXLFVJJ;USWRMRCFXLFVJJ-UHFFFAOYSA-N;[H]OC(=O)C([H])(OC)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CNC;
234;1;PMVNJUIYSXSSLB;PMVNJUIYSXSSLB-UHFFFAOYSA-N;[H]OC1C=C2OCOC2=CC1(O[H])C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC;
235;1;BTRZDCAXUSPWAE;BTRZDCAXUSPWAE-UHFFFAOYSA-N;[H]OC1C=C(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CNC)C=C2OCOC21O[H];
236;1;SAGSBBIIBWUEOD;SAGSBBIIBWUEOD-UHFFFAOYSA-N;[H]OC1C(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CNC)=CC=C2OCOC21O[H];
237;1;JWMSIGFCMIIZHI;JWMSIGFCMIIZHI-UHFFFAOYSA-N;[H]OC12C=CC=CC1(O[H])C1=C(N2)C(c2ccc3c(c2)OCO3)N(C(=O)CNC)C(C(=O)OC)C1;
238;1;RUMFYSHCPWVHJN;RUMFYSHCPWVHJN-UHFFFAOYSA-N;[H]OC1C=Cc2[nH]c3c(c2C1O[H])CC(C(=O)OC)N(C(=O)CNC)C3c1ccc2c(c1)OCO2;
239;1;QGMVXPBPQIKKPE;QGMVXPBPQIKKPE-UHFFFAOYSA-N;[H]OC1C=Cc2c([nH]c3c2CC(C(=O)OC)N(C(=O)CNC)C3c2ccc3c(c2)OCO3)C1O[H];
240;1;ZEXLBRXOFDSJHR;ZEXLBRXOFDSJHR-UHFFFAOYSA-N;[H]OC1C2=C(C=CC1(O[H])C1c3[nH]c4ccccc4c3CC(C(=O)OC)N1C(=O)CNC)OCO2;
241;1;WYOTVGYYHPOXMA;WYOTVGYYHPOXMA-UHFFFAOYSA-N;[H]OC1C(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CNC)=CC2=C(OCO2)C1O[H];
242;1;PIJSUHLFUQAYDS;PIJSUHLFUQAYDS-UHFFFAOYSA-N;[H]OC12C=CC(C3c4[nH]c5ccccc5c4CC(C(=O)OC)N3C(=O)CNC)=CC1(O[H])OCO2;
243;1;UITQIQNPHFASJI;UITQIQNPHFASJI-UHFFFAOYSA-N;[H]OC1C=CC=C2C3=C(NC21O[H])C(c1ccc2c(c1)OCO2)N(C(=O)CNC)C(C(=O)OC)C3;
244;1;FIGOKYWAJOYXNY;FIGOKYWAJOYXNY-UHFFFAOYSA-N;[H]OC1C=CC=C2NC3=C(CC(C(=O)OC)N(C(=O)CNC)C3c3ccc4c(c3)OCO4)C21O[H];
245;1;MBZCBVMPOAHCLZ;MBZCBVMPOAHCLZ-UHFFFAOYSA-N;[H]OC1C=c2[nH]c3c(c2=CC1O[H])CC(C(=O)OC)N(C(=O)CNC)C3c1ccc2c(c1)OCO2;
246;1;AMYSFCBAWZIVBU;AMYSFCBAWZIVBU-UHFFFAOYSA-N;[H]OCC(O[H])(C(=O)OC)N(C(=O)CNC)C(CNc1ccccc1)c1ccc2c(c1)OCO2;
247;1;KEJIBYFGEJJWAT;KEJIBYFGEJJWAT-UHFFFAOYSA-N;[H]c1c(C(NC(=O)CNC)c2ccc3c(c2)OCO3)[nH]c2ccccc12;
248;1;ZQOYPHHLWHELBG;ZQOYPHHLWHELBG-UHFFFAOYSA-N;[H]OC1=C(c2ccccc2)CC(C(=O)OC)N(C(=O)CNC)C1(O[H])c1ccc2c(c1)OCO2;
249;1;LNOKKZKKUIINCP;LNOKKZKKUIINCP-UHFFFAOYSA-N;[H]Nc1ccccc1CCC(NC(=O)CNC)C(=O)OC;
250;1;XKSUYQISCORBPN;XKSUYQISCORBPN-UHFFFAOYSA-N;[H]OC(=CC=C1COCO1)C1(O[H])c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC;
251;1;QSRXTQHQLNIDJI;QSRXTQHQLNIDJI-UHFFFAOYSA-N;[H]Oc1ccc2c(c1O[H])OCO2;
252;1;XLNVPNRYMYSCEH;XLNVPNRYMYSCEH-UHFFFAOYSA-N;[H]Oc1cccc(C2=CC(c3ccc4c(c3)OCO4)N(C(=O)CNC)C(C(=O)OC)C2)c1O[H];
253;1;UOZDMCQYPODCHV;UOZDMCQYPODCHV-UHFFFAOYSA-N;[H]NC1=C(CC=CC)CC(C(=O)OC)N(C(=O)CNC)C1c1ccc2c(c1)OCO2;
254;1;PDLMENVAXZDTMT;PDLMENVAXZDTMT-UHFFFAOYSA-N;[H]Oc1cccc(NCC(c2ccc3c(c2)OCO3)N(C(=O)CNC)C(C)C(=O)OC)c1O[H];
255;1;KUCRGIVYZSUXBL;KUCRGIVYZSUXBL-UHFFFAOYSA-N;[H]C1=C(NCC=CC)C(c2ccc3c(c2)OCO3)N(C(=O)CNC)C(C(=O)OC)C1;
256;1;RKNJUCIWLBSDLM;RKNJUCIWLBSDLM-UHFFFAOYSA-N;[H]Oc1cc2c(cc1O[H])OCO2;
257;1;DMJBWOPCFAWCHV;DMJBWOPCFAWCHV-UHFFFAOYSA-N;[H]OC(=CC1=C(C)OCO1)C1(O[H])c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC;
258;1;ABQBBMHHRYKHAJ;ABQBBMHHRYKHAJ-UHFFFAOYSA-N;[H]Oc1cc(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CNC)cc(OC)c1O[H];
259;1;UUPBJEZOGKLJKW;UUPBJEZOGKLJKW-UHFFFAOYSA-N;[H]OCOCC=C(C)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC;
260;1;XYWNGNGEIQKLEX;XYWNGNGEIQKLEX-UHFFFAOYSA-N;[H]Oc1c(OC)ccc(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CNC)c1O[H];
261;1;HSSFEXVYILJEOP;HSSFEXVYILJEOP-UHFFFAOYSA-N;[H]OCOCC=CCC1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC;
262;1;SUUABPWINMHCJJ;SUUABPWINMHCJJ-UHFFFAOYSA-N;[H]C1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CNC)C(C(=O)OC)C1;
263;1;OCSDYZGMINRXPH;OCSDYZGMINRXPH-UHFFFAOYSA-N;[H]Oc1ccc([H])c(NCC(c2ccc3c(c2)OCO3)N(CC(=O)OC)C(=O)CNC)c1O[H];
264;1;YVWNZWKDWDIQRI;YVWNZWKDWDIQRI-UHFFFAOYSA-N;[H]c1c[nH]c2c1CC(C(=O)OC)N(C(=O)CNC)C2c1ccc2c(c1)OCO2;
265;1;IZQONWVUSDWPRZ;IZQONWVUSDWPRZ-UHFFFAOYSA-N;[H]C=CC(O[H])=C(CNCC(c1ccc2c(c1)OCO2)N(C(=O)CNC)C(C)C(=O)OC)O[H];
266;1;SUUABPWINMHCJJ;SUUABPWINMHCJJ-UHFFFAOYSA-N;[H]NC1=CCC(C(=O)OC)N(C(=O)CNC)C1c1ccc2c(c1)OCO2;
267;1;YDITUSAAICDVTA;YDITUSAAICDVTA-UHFFFAOYSA-N;[H]Oc1ccc([H])c(CCC(C(=O)OC)N(Cc2ccc3c(c2)OCO3)C(=O)CNC)c1O[H];
268;1;CKFGINPQOCXMAZ;CKFGINPQOCXMAZ-UHFFFAOYSA-N;[H]OCO;
269;1;MEORPXOTBUQQOR;MEORPXOTBUQQOR-UHFFFAOYSA-N;[H]Oc1c(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CNC)cc([H])c(O)c1O[H];
270;1;JQNLGVKULCPXIB;JQNLGVKULCPXIB-UHFFFAOYSA-N;[H]NC1=C(C=C)CC(C(=O)OC)N(C(=O)CNC)C1c1ccc2c(c1)OCO2;
271;1;FLAPXUYTAPURQY;FLAPXUYTAPURQY-UHFFFAOYSA-N;[H]Oc1cc([H])c(CCC(C(=O)OC)N(Cc2ccc3c(c2)OCO3)C(=O)CNC)cc1O[H];
272;1;JQNLGVKULCPXIB;JQNLGVKULCPXIB-UHFFFAOYSA-N;[H]C(=C)C1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CNC)C(C(=O)OC)C1;
273;1;HDKIYCUNYAVTNE;HDKIYCUNYAVTNE-UHFFFAOYSA-N;[H]OC(C)=C(C=C([H])NCC(c1ccc2c(c1)OCO2)N(C(=O)CNC)C(C)C(=O)OC)O[H];
274;1;QEJHDTFTDHZVIT;QEJHDTFTDHZVIT-UHFFFAOYSA-N;[H]C1=C(NC=C)C(c2ccc3c(c2)OCO3)N(C(=O)CNC)C(C(=O)OC)C1;
275;1;JAMSXQDFHUCTSR;JAMSXQDFHUCTSR-UHFFFAOYSA-N;[H]Oc1cc([H])c(NCC(c2ccc3c(c2)OCO3)N(CC(=O)OC)C(=O)CNC)cc1O[H];
