;index;GENERATION;EQUATION;SMILES;RULE;RPAIRS;CONSERVEDRATIO
498;18141;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+NO_INCHIKEY+QPVCRHTZMUNYDG;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3cccc(O)c23)C1c1ccc2c(c1)OCO2.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C1;pairs;ratio
499;18142;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+LCZOLNMSQPMLOB+NO_INCHIKEY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccc(O)cc23)C1c1ccc2c(c1)OCO2.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C1;pairs;ratio
500;18143;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+NO_INCHIKEY+YDWHLGKSLYHAEL;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3cc(O)ccc23)C1c1ccc2c(c1)OCO2.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C1;pairs;ratio
501;18144;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+NO_INCHIKEY+OZUMVGSCDIWITK;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3c(O)cccc23)C1c1ccc2c(c1)OCO2.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C1;pairs;ratio
502;18145;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+CIFFXWOQEIZPDU+NO_INCHIKEY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.CNCC(=O)N1C(C(=O)OCO)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C1;pairs;ratio
503;18338;1;BOPGDPNILDQYTO+GPRLSGONYQIRFK+RWXZBJIVTZKYFX<=>BAWFJGJZGIEFAR+HKFGYWVPUUFSAH+XLYOFNOQVPJJNP;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)C=CC1.[H+]>>CNCCN1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O;1.8.1C2(rev);pairs;ratio
504;18340;1;BOPGDPNILDQYTO+GPRLSGONYQIRFK+RWXZBJIVTZKYFX<=>BAWFJGJZGIEFAR+GSWJPUAXXOMMPI+XLYOFNOQVPJJNP;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)C=CC1.[H+]>>CNCC(=O)N1C(COC)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O;1.8.1C2(rev);pairs;ratio
505;18442;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+DPHDPMQYUASKAI+NO_INCHIKEY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)C[N+](C)=O.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C2;pairs;ratio
506;18444;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+NO_INCHIKEY+QJHWJIHOMDJTOK;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.CNC(=O)C(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C2;pairs;ratio
507;18446;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+GPRLSGONYQIRFK+MGJVUQJRVYMJCK;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>CNC[C+](=O)(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.[HH].[H]C1C=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=C1C(N)=O;1.8.1C2;pairs;ratio
508;18448;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+NO_INCHIKEY+RVZWFZMZDATXNU;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.CNCC(=O)[N+]1([O-])C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C2;pairs;ratio
509;18454;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+GPRLSGONYQIRFK+HRICXFFQGPKFLO;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>CNCC(=O)N1C(C2=CC=C3OCOC3=C2)C2=C(C[C+]1(=O)C(=O)OC)C1=C(C=CC=C1)N2.[HH].[H]C1C=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=C1C(N)=O;1.8.1C2;pairs;ratio
510;18460;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+MLCJGYQHIMNUJB+NO_INCHIKEY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.CNCC(=O)N1C(C(=O)OC)C(=O)c2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C2;pairs;ratio
511;18462;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+GPRLSGONYQIRFK+WWFASSPXFKQYRN;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>CNCC(=O)N1C(C(=O)OC)C[C+]2(=O)=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.[HH].[H]C1C=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=C1C(N)=O;1.8.1C2;pairs;ratio
512;18464;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+GPRLSGONYQIRFK+XBILZGQARAPUSM;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>CNCC(=O)N1C(C(=O)OC)CC2=[C+](=O)(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.[HH].[H]C1C=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=C1C(N)=O;1.8.1C2;pairs;ratio
513;18466;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+GPRLSGONYQIRFK+MKBOUXOZKFMNND;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)[C+]1(=O)C1=CC=C2OCOC2=C1.[HH].[H]C1C=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=C1C(N)=O;1.8.1C2;pairs;ratio
514;18472;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+GPRLSGONYQIRFK+LBXRMAJVIPXMCA;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1[C+]1(=O)=CC=C2OCOC2=C1.[HH].[H]C1C=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=C1C(N)=O;1.8.1C2;pairs;ratio
515;18474;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+GPRLSGONYQIRFK+PCKBJUNXIDZOOO;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=[C+]2(=O)OCOC2=C1.[HH].[H]C1C=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=C1C(N)=O;1.8.1C2;pairs;ratio
516;18476;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+GPRLSGONYQIRFK+PGOUZYGHJUGCHQ;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCO[C+]2(=O)=C1.[HH].[H]C1C=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=C1C(N)=O;1.8.1C2;pairs;ratio
517;18478;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+GPRLSGONYQIRFK+KRKDMRURWDMBKR;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OC[O+](=O)C2=C1.[HH].[H]C1C=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=C1C(N)=O;1.8.1C2;pairs;ratio
518;18480;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+NO_INCHIKEY+PPYZCUXUQRTPOR;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc2oc(=O)oc2c1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C2;pairs;ratio
519;18482;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+GPRLSGONYQIRFK+SAOWMLFPOGRMFS;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2C(=C1)OC[O+]2=O.[HH].[H]C1C=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=C1C(N)=O;1.8.1C2;pairs;ratio
520;18484;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+JDDDCGGWGQSOQM+NO_INCHIKEY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>.CNCC(=O)N1C(C(=O)OC)CC2=C(C1c1ccc3c(c1)OCO3)[N+](=O)c1ccccc12.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1;1.8.1C2;pairs;ratio
521;18486;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+GPRLSGONYQIRFK+SMDWCVNKXHVUIW;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>CNCC(=O)N1C(C(=O)OC)CC2=C(N[C+]3(=O)=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.[HH].[H]C1C=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=C1C(N)=O;1.8.1C2;pairs;ratio
522;18488;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+DEBHBZCHQAOOLN+GPRLSGONYQIRFK;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=[C+]2(=O)C=CC=C3)C1C1=CC=C2OCOC2=C1.[HH].[H]C1C=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=C1C(N)=O;1.8.1C2;pairs;ratio
523;18490;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+GPRLSGONYQIRFK+RHAJISCLHXJTOU;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>CNCC(=O)N1C(C2=CC=C3OCOC3=C2)C2=C(CC1[C+](=O)(=O)OC)C1=C(C=CC=C1)N2.[HH].[H]C1C=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=C1C(N)=O;1.8.1C2;pairs;ratio
524;18492;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+CJOKZZFNIQJPCG+GPRLSGONYQIRFK;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>CNCC(=O)N1C(C(=O)[O+](C)=O)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.[HH].[H]C1C=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=C1C(N)=O;1.8.1C2;pairs;ratio
525;18494;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+GPRLSGONYQIRFK+LBXRMAJVIPXMCA;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1[C+]1(=O)=CC2=C(C=C1)OCO2.[HH].[H]C1C=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=C1C(N)=O;1.8.1C2;pairs;ratio
526;18496;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+GPRLSGONYQIRFK+PCKBJUNXIDZOOO;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC2=[C+](=O)(C=C1)OCO2.[HH].[H]C1C=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=C1C(N)=O;1.8.1C2;pairs;ratio
527;18498;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+GPRLSGONYQIRFK+PGOUZYGHJUGCHQ;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=C[C+]2(=O)=C(C=C1)OCO2.[HH].[H]C1C=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=C1C(N)=O;1.8.1C2;pairs;ratio
528;18500;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+GPRLSGONYQIRFK+MKBOUXOZKFMNND;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)[C+]1(=O)C1=CC2=C(C=C1)OCO2.[HH].[H]C1C=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=C1C(N)=O;1.8.1C2;pairs;ratio
529;18506;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+GPRLSGONYQIRFK+XBILZGQARAPUSM;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>CNCC(=O)N1C(C(=O)OC)CC2=[C+](=O)(NC3=C2C=CC=C3)C1C1=CC2=C(C=C1)OCO2.[HH].[H]C1C=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=C1C(N)=O;1.8.1C2;pairs;ratio
530;18514;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+GPRLSGONYQIRFK+WWFASSPXFKQYRN;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>CNCC(=O)N1C(C(=O)OC)C[C+]2(=O)=C(NC3=C2C=CC=C3)C1C1=CC2=C(C=C1)OCO2.[HH].[H]C1C=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=C1C(N)=O;1.8.1C2;pairs;ratio
531;18518;1;BAWFJGJZGIEFAR+RWXZBJIVTZKYFX+XLYOFNOQVPJJNP<=>BOPGDPNILDQYTO+GPRLSGONYQIRFK+MGJVUQJRVYMJCK;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(O)C3O)C(O)C2O)=CC=C1.O>>CNC[C+](=O)(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC2=C(C=C1)OCO2.[HH].[H]C1C=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=C1C(N)=O;1.8.1C2;pairs;ratio
