reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R00988/3.5.1A4/3.5.1.9;	4/3.5.1A1;	0.045354	0.307692	0.16129	0.104167	0.0759494	0.0420168	0.0322581	0.0257732	0.00793651
R07402(r)/3.5.1A1(rev)/3.5.1.93;	4/3.5.1A1;	0.0449331	0.307692	0.1875	0.113208	0.0804598	0.0542636	0.0446927	0.0167364	0.00332226
R06518/3.5.1A1/3.5.1.23;	4/3.5.1A1;	0.0444444	0.307692	0.151515	0.0961538	0.0886076	0.0526316	0.0326797	0.0157068	0.00396825
R06518/3.5.1A4/3.5.1.23;	4/3.5.1A1;	0.0444444	0.307692	0.151515	0.0961538	0.0886076	0.0526316	0.0326797	0.0157068	0.00396825
R05635/3.5.1A1/3.5.1.88;	4/3.5.1A1;	0.0443951	0.307692	0.16129	0.104167	0.103896	0.0526316	0.0322581	0.0102041	0.00393701
R05635/3.5.1A4/3.5.1.88;	4/3.5.1A1;	0.0443951	0.307692	0.16129	0.104167	0.103896	0.0526316	0.0322581	0.0102041	0.00393701
R00988(r)/3.5.1A1(rev)/3.5.1.9;	4/3.5.1A1;	0.0441989	0.307692	0.125	0.0816327	0.0759494	0.0508475	0.0322581	0.0257732	0.00793651
R06528/3.5.1A1/3.5.1.23;	4/3.5.1A1;	0.0441989	0.307692	0.151515	0.0961538	0.0886076	0.0517241	0.0324675	0.015544	0.00396825
R06528/3.5.1A4/3.5.1.23;	4/3.5.1A1;	0.0441989	0.307692	0.151515	0.0961538	0.0886076	0.0517241	0.0324675	0.015544	0.00396825
R01862/3.5.1A1/3.5.1.13;	4/3.5.1A1;	0.0441501	0.307692	0.151515	0.0961538	0.0632911	0.0431034	0.0324675	0.0257732	0.00793651
R01862/3.5.1A4/3.5.1.13;	4/3.5.1A1;	0.0441501	0.307692	0.151515	0.0961538	0.0632911	0.0431034	0.0324675	0.0257732	0.00793651
R00525/3.5.1A4/3.5.1.68;	4/3.5.1A1;	0.0440181	0.307692	0.16129	0.104167	0.118421	0.0630631	0.0261438	0.0052356	0
R00525/3.5.1A1/3.5.1.68;	4/3.5.1A1;	0.0440181	0.307692	0.16129	0.104167	0.118421	0.0630631	0.0261438	0.0052356	0
R01563/3.5.1A2/3.5.1.59;	4/3.5.1A1;	0.0439189	0.285714	0.181818	0.142857	0.115385	0.0625	0.013245	0	0
R02474/3.5.1A4/3.5.1.22;	4/3.5.1A1;	0.0438034	0.307692	0.225806	0.18	0.117647	0.0387597	0.0125	0	0
R02474/3.5.1A1/3.5.1.22;	4/3.5.1A1;	0.0438034	0.307692	0.225806	0.18	0.117647	0.0387597	0.0125	0	0
R05783(r)/3.5.1A1(rev)/3.5.1.86;	4/3.5.1A1;	0.0435256	0.307692	0.125	0.0769231	0.060241	0.0423729	0.0320513	0.0255102	0.015625
R05783(r)/3.5.1A1(rev)/3.5.1.86;	4/3.5.1A1;	0.0435256	0.307692	0.125	0.0769231	0.060241	0.0423729	0.0320513	0.0255102	0.015625
R00428/3.5.4A1/3.5.4.16;	4/3.5.1A1;	0.0433159	0.214286	0.142857	0.157895	0.128713	0.0736196	0.029661	0.0160256	0.002457
R01581/3.5.1A4/3.5.1.82;	4/3.5.1A1;	0.0432852	0.307692	0.151515	0.0961538	0.116883	0.0619469	0.025641	0.00520833	0
R01581/3.5.1A1/3.5.1.82;	4/3.5.1A1;	0.0432852	0.307692	0.151515	0.0961538	0.116883	0.0619469	0.025641	0.00520833	0
R02284/3.5.1A1/3.5.2.4;	4/3.5.1A1;	0.0432489	0.307692	0.225806	0.150943	0.13253	0.0542636	0	0	0
R02284/3.5.1A4/3.5.2.4;	4/3.5.1A1;	0.0432489	0.307692	0.225806	0.150943	0.13253	0.0542636	0	0	0
R08351(r)/3.5.1A1(rev)/;	4/3.5.1A1;	0.0432034	0.307692	0.1875	0.0961538	0.0740741	0.0504202	0.0306748	0.0144928	0.00743494
R08311/3.5.1A4/;	4/3.5.1A1;	0.0429142	0.307692	0.225806	0.12963	0.0666667	0.037594	0.0225989	0.0183486	0.00732601
R08311/3.5.1A1/;	4/3.5.1A1;	0.0429142	0.307692	0.225806	0.12963	0.0666667	0.037594	0.0225989	0.0183486	0.00732601
R08311/3.5.1A4/;	4/3.5.1A1;	0.0429142	0.307692	0.225806	0.12963	0.0666667	0.037594	0.0225989	0.0183486	0.00732601
R08311/3.5.1A1/;	4/3.5.1A1;	0.0429142	0.307692	0.225806	0.12963	0.0666667	0.037594	0.0225989	0.0183486	0.00732601
R03188(r)/3.5.3A2(rev)/3.5.3.5;	4/3.5.1A1;	0.0422692	0.214286	0.16129	0.125	0.128205	0.0683761	0.0192308	0	0
R00254(r)/3.5.1A2/3.5.1.87;	4/3.5.1A1;	0.0421754	0.285714	0.121212	0.1	0.116883	0.0619469	0.025641	0.00520833	0
R01156/3.5.1A1/3.5.1.62;	4/3.5.1A1;	0.0419026	0.307692	0.225806	0.145833	0.0657895	0.045045	0.0198675	0.0105263	0
R01156/3.5.1A4/3.5.1.62;	4/3.5.1A1;	0.0419026	0.307692	0.225806	0.145833	0.0657895	0.045045	0.0198675	0.0105263	0
R01862(r)/3.5.1A1(rev)/3.5.1.13;	4/3.5.1A1;	0.0418502	0.307692	0.117647	0.0754717	0.0632911	0.0431034	0.0324675	0.0257732	0.00793651
R09646/3.5.1A1/3.5.1.97;	4/3.5.1A1;	0.0417582	0.307692	0.151515	0.0961538	0.116883	0.0517241	0.0254777	0.00510204	0
R09646/3.5.1A4/3.5.1.97;	4/3.5.1A1;	0.0417582	0.307692	0.151515	0.0961538	0.116883	0.0517241	0.0254777	0.00510204	0
R07300/3.5.1A1/3.5.1.48;	4/3.5.1A1;	0.0416667	0.307692	0.225806	0.145833	0.0657895	0.045045	0.0198675	0.0104167	0
R01987(r)/3.5.1A1/3.5.1.63;	4/3.5.1A1;	0.0416667	0.307692	0.225806	0.145833	0.0657895	0.045045	0.0196078	0.0104712	0
R01987(r)/3.5.1A4/3.5.1.63;	4/3.5.1A1;	0.0416667	0.307692	0.225806	0.145833	0.0657895	0.045045	0.0196078	0.0104712	0
R07300/3.5.1A4/3.5.1.48;	4/3.5.1A1;	0.0416667	0.307692	0.225806	0.145833	0.0657895	0.045045	0.0198675	0.0104167	0
R02540(r)/3.5.1A1(rev)/3.5.1.4;	4/3.5.1A1;	0.0415301	0.307692	0.125	0.0588235	0.05	0.0423729	0.0320513	0.0255102	0.015625
R02540(r)/3.5.1A1(rev)/3.5.1.4;	4/3.5.1A1;	0.0415301	0.307692	0.125	0.0588235	0.05	0.0423729	0.0320513	0.0255102	0.015625
R04056/3.5.1A4/3.5.1.51;	4/3.5.1A1;	0.0414334	0.307692	0.225806	0.145833	0.0657895	0.045045	0.0196078	0.0103627	0
R00458(r)/3.5.1A1(rev)/3.5.1.17;	4/3.5.1A1;	0.0414334	0.307692	0.1875	0.0784314	0.0384615	0.0357143	0.0266667	0.0208333	0.015873
R00545/3.5.1A1/3.5.1.17;	4/3.5.1A1;	0.0414334	0.307692	0.151515	0.0784314	0.0519481	0.0357143	0.0266667	0.0208333	0.015873
R04056/3.5.1A1/3.5.1.51;	4/3.5.1A1;	0.0414334	0.307692	0.225806	0.145833	0.0657895	0.045045	0.0196078	0.0103627	0
R00545/3.5.1A4/3.5.1.17;	4/3.5.1A1;	0.0414334	0.307692	0.151515	0.0784314	0.0519481	0.0357143	0.0266667	0.0208333	0.015873
R04037(r)/3.5.4A3(rev)/3.5.4.19;	4/3.5.1A1;	0.0413271	0.294118	0.2	0.139241	0.0942029	0.0552995	0.026936	0.0127551	0.00581395
R03977/3.5.1A4/3.5.1.24,3.5.1.74;	4/3.5.1A1;	0.0413223	0.307692	0.225806	0.163265	0.0740741	0.0487805	0.0181818	0.00938967	0
R03977/3.5.1A1/3.5.1.24,3.5.1.74;	4/3.5.1A1;	0.0413223	0.307692	0.225806	0.163265	0.0740741	0.0487805	0.0181818	0.00938967	0
R03977(r)/3.5.1A1(rev)/3.5.1.24,3.5.1.74;	4/3.5.1A1;	0.0413223	0.307692	0.1875	0.0961538	0.0481928	0.0487805	0.0306748	0.0189573	0.00719424
R04487/3.5.1A4/3.5.1.24;	4/3.5.1A1;	0.0412371	0.307692	0.225806	0.163265	0.0740741	0.0487805	0.0181818	0.00938967	0
R04487/3.5.1A1/3.5.1.24;	4/3.5.1A1;	0.0412371	0.307692	0.225806	0.163265	0.0740741	0.0487805	0.0181818	0.00938967	0
R04487(r)/3.5.1A1(rev)/3.5.1.24;	4/3.5.1A1;	0.0412371	0.307692	0.1875	0.0961538	0.0481928	0.0487805	0.0306748	0.0189573	0.00714286
R02797(r)/3.5.1A1(rev)/3.5.1.24;	4/3.5.1A1;	0.0412371	0.307692	0.1875	0.0961538	0.0481928	0.0487805	0.0306748	0.0189573	0.00714286
R02797/3.5.1A1/3.5.1.24;	4/3.5.1A1;	0.0412371	0.307692	0.225806	0.163265	0.0740741	0.0487805	0.0181818	0.00938967	0
R02797/3.5.1A4/3.5.1.24;	4/3.5.1A1;	0.0412371	0.307692	0.225806	0.163265	0.0740741	0.0487805	0.0181818	0.00938967	0
R07662/3.5.1A1/;	4/3.5.1A1;	0.0407725	0.307692	0.16129	0.104167	0.0897436	0.0608696	0.0251572	0.00980392	0
R07662/3.5.1A4/;	4/3.5.1A1;	0.0407725	0.307692	0.16129	0.104167	0.0897436	0.0608696	0.0251572	0.00980392	0
R01993(r)/3.5.1A4(rev)/3.5.2.3;	4/3.5.1A1;	0.0405138	0.354839	0.2	0.0895522	0.0833333	0.0514706	0.00555556	0	0
R02930/3.5.1A4/3.5.1.65;	4/3.5.1A1;	0.0404814	0.307692	0.225806	0.163265	0.0759494	0.0517241	0.0124224	0	0
R02930/3.5.1A1/3.5.1.65;	4/3.5.1A1;	0.0404814	0.307692	0.225806	0.163265	0.0759494	0.0517241	0.0124224	0	0
R02930(r)/3.5.1A1(rev)/3.5.1.65;	4/3.5.1A1;	0.0404814	0.307692	0.1875	0.0961538	0.0493827	0.0517241	0.0316456	0.010101	0.00398406
R04611(r)/3.5.1A1(rev)/3.4.17.8;	4/3.5.1A1;	0.0404564	0.307692	0.1875	0.12963	0.105882	0.0409836	0.0119048	0.00480769	0.00371747
R08850(r)/3.5.1A1(rev)/3.4.17.8;	4/3.5.1A1;	0.0404564	0.307692	0.1875	0.12963	0.105882	0.0409836	0.0119048	0.00480769	0.00371747
R09680(r)/3.5.1A1(rev)/3.5.1.101;	4/3.5.1A1;	0.040305	0.307692	0.125	0.0769231	0.0864198	0.0512821	0.0254777	0.0151515	0.00392157
R04174(r)/3.5.1A1(rev)/3.5.1.17;	4/3.5.1A1;	0.0402685	0.307692	0.1875	0.0784314	0.0384615	0.0357143	0.0266667	0.015544	0.015873
R05783/3.5.1A1/3.5.1.86;	4/3.5.1A1;	0.0401302	0.307692	0.16129	0.12	0.047619	0.0336134	0.0254777	0.0203046	0.00775194
R05783/3.5.1A1/3.5.1.86;	4/3.5.1A1;	0.0401302	0.307692	0.16129	0.12	0.047619	0.0336134	0.0254777	0.0203046	0.00775194
R08365(r)/3.5.99A2(rev)/;	4/3.5.1A1;	0.04	0.310345	0.2	0.112903	0.0873786	0.0469799	0.0201005	0.00429185	0
R00765(r)/3.5.99A2(rev)/3.5.99.6;	4/3.5.1A1;	0.04	0.310345	0.2	0.112903	0.0873786	0.0469799	0.0201005	0.00429185	0
R02621(r)/3.5.3A2(rev)/3.5.3.15;	4/3.5.1A1;	0.0399568	0.2	0.151515	0.0980392	0.0632911	0.0438596	0.0324675	0.0201005	0.0075188
R05781/3.5.1A1/3.5.2.16;	4/3.5.1A1;	0.0398671	0.307692	0.225806	0.156863	0.0864198	0.0416667	0.00636943	0	0
R05781/3.5.1A4/3.5.2.16;	4/3.5.1A1;	0.0398671	0.307692	0.225806	0.156863	0.0864198	0.0416667	0.00636943	0	0
R00526/3.5.1A4/3.5.1.15,3.5.1.8;	4/3.5.1A1;	0.0395034	0.307692	0.16129	0.104167	0.118421	0.0434783	0.0198675	0	0
R00526/3.5.1A1/3.5.1.15,3.5.1.8;	4/3.5.1A1;	0.0395034	0.307692	0.16129	0.104167	0.118421	0.0434783	0.0198675	0	0
R00653/3.5.1A4/3.5.1.31;	4/3.5.1A1;	0.0395034	0.307692	0.16129	0.104167	0.118421	0.0442478	0.0197368	0	0
R00653/3.5.1A1/3.5.1.31;	4/3.5.1A1;	0.0395034	0.307692	0.16129	0.104167	0.118421	0.0442478	0.0197368	0	0
R01884/3.5.1A1/3.5.2.10;	4/3.5.1A1;	0.0393013	0.307692	0.225806	0.134615	0.0952381	0.04	0.00625	0	0
R01884/3.5.1A4/3.5.2.10;	4/3.5.1A1;	0.0393013	0.307692	0.225806	0.134615	0.0952381	0.04	0.00625	0	0
R02540/3.5.1A1/3.5.1.4;	4/3.5.1A1;	0.0392585	0.307692	0.16129	0.102041	0.05	0.0336134	0.0254777	0.0203046	0.00775194
R02540/3.5.1A1/3.5.1.4;	4/3.5.1A1;	0.0392585	0.307692	0.16129	0.102041	0.05	0.0336134	0.0254777	0.0203046	0.00775194
R09647,R09649/3.5.1A1/3.5.1.100,3.5.1.101;	4/3.5.1A1;	0.039173	0.307692	0.16129	0.142857	0.113924	0.0512821	0.00625	0	0
R01200(r)/3.5.1A1(rev)/3.5.1.33;	4/3.5.1A1;	0.0390708	0.307692	0.1875	0.0961538	0.060241	0.0504202	0.0243902	0.00966184	0.00378788
R05168(r)/3.5.1A1(rev)/3.5.1.25;	4/3.5.1A1;	0.0389064	0.307692	0.1875	0.0961538	0.060241	0.0504202	0.0243902	0.00966184	0.00373134
R02059(r)/3.5.1A1(rev)/3.5.1.25;	4/3.5.1A1;	0.0389064	0.307692	0.1875	0.0961538	0.060241	0.0504202	0.0243902	0.00966184	0.00373134
R00546/3.5.1A4/3.5.1.15;	4/3.5.1A1;	0.0388889	0.307692	0.151515	0.0961538	0.116883	0.042735	0.0194805	0	0
R00546/3.5.1A1/3.5.1.15;	4/3.5.1A1;	0.0388889	0.307692	0.151515	0.0961538	0.116883	0.042735	0.0194805	0	0
R02182/3.5.1A1/3.5.1.83;	4/3.5.1A1;	0.0388889	0.307692	0.151515	0.0961538	0.116883	0.042735	0.0194805	0	0
R02182/3.5.1A4/3.5.1.83;	4/3.5.1A1;	0.0388889	0.307692	0.151515	0.0961538	0.116883	0.042735	0.0194805	0	0
R00669(r)/3.5.1A1(rev)/3.5.1.14,3.5.1.16;	4/3.5.1A1;	0.0388889	0.307692	0.1875	0.0961538	0.0886076	0.0526316	0.0128205	0.0052356	0
R02425/3.5.1A4/3.5.2.5;	4/3.5.1A1;	0.0388655	0.307692	0.225806	0.12963	0.0930233	0.0461538	0.00584795	0	0
R02425/3.5.1A1/3.5.2.5;	4/3.5.1A1;	0.0388655	0.307692	0.225806	0.12963	0.0930233	0.0461538	0.00584795	0	0
R07782(r)/3.5.1A1(rev)/;	4/3.5.1A1;	0.0387841	0.307692	0.125	0.0769231	0.060241	0.0325203	0.0359281	0.0240385	0.00380228
R07782(r)/3.5.1A1(rev)/;	4/3.5.1A1;	0.0387841	0.307692	0.125	0.0769231	0.060241	0.0325203	0.0359281	0.0240385	0.00380228
R02973/3.5.1A4/3.5.1.92;	4/3.5.1A1;	0.0386266	0.307692	0.225806	0.163265	0.0740741	0.0254237	0.00625	0.00492611	0.00757576
R02973/3.5.1A1/3.5.1.92;	4/3.5.1A1;	0.0386266	0.307692	0.225806	0.163265	0.0740741	0.0254237	0.00625	0.00492611	0.00757576
R09107(r)/3.5.1A1(rev)/3.5.1.16;	4/3.5.1A1;	0.0385888	0.307692	0.1875	0.0961538	0.0886076	0.0526316	0.0128205	0.00518135	0
R11889(r)/3.5.1A1(rev)/3.5.1.105;	4/3.5.1A1;	0.0383023	0.307692	0.1875	0.0961538	0.060241	0.0504202	0.0240964	0.00943396	0.00362319
R11116(r)/3.5.1A1(rev)/;	4/3.5.1A1;	0.0382627	0.307692	0.1875	0.0961538	0.060241	0.0495868	0.0239521	0.00934579	0.00367647
R00552(r)/3.5.3A2(rev)/3.5.3.6;	4/3.5.1A1;	0.0381264	0.2	0.151515	0.0980392	0.0632911	0.0438596	0.0324675	0.0151515	0.003861
R03620/3.5.1A4/3.5.1.39;	4/3.5.1A1;	0.0380313	0.307692	0.225806	0.122449	0.0632911	0.026087	0.0196078	0.0104167	0
R03620/3.5.1A1/3.5.1.39;	4/3.5.1A1;	0.0380313	0.307692	0.225806	0.122449	0.0632911	0.026087	0.0196078	0.0104167	0
R03620(r)/3.5.1A1(rev)/3.5.1.39;	4/3.5.1A1;	0.0380313	0.307692	0.1875	0.0784314	0.05	0.0350877	0.0263158	0.0157068	0.00403226
R00484/3.5.1A2/3.5.1.7;	4/3.5.1A1;	0.0377778	0.285714	0.121212	0.1	0.116883	0.042735	0.0194805	0	0
R08895(r)/3.5.1A1(rev)/3.5.1.112;	4/3.5.1A1;	0.0377551	0.307692	0.1875	0.0961538	0.060241	0.0495868	0.0236686	0.00913242	0.00359712
R08901(r)/3.5.1A1(rev)/3.5.1.113;	4/3.5.1A1;	0.0376782	0.307692	0.1875	0.0961538	0.060241	0.0495868	0.0236686	0.00913242	0.00357143
R09651(r)/3.5.1A1(rev)/3.5.1.103;	4/3.5.1A1;	0.0376782	0.307692	0.1875	0.0961538	0.060241	0.0495868	0.0236686	0.00913242	0.00357143
R11283(r)/3.5.1A1(rev)/;	4/3.5.1A1;	0.0376782	0.307692	0.1875	0.0961538	0.060241	0.0495868	0.0236686	0.00913242	0.00357143
R03482(r)/3.5.1A1(rev)/3.5.1.89;	4/3.5.1A1;	0.0376016	0.307692	0.1875	0.0961538	0.060241	0.0495868	0.0236686	0.00913242	0.0035461
R02286/3.5.3A2/3.5.3.13;	4/3.5.1A1;	0.0374037	0.214286	0.125	0.102041	0.113924	0.0695652	0.0125786	0	0
R10752/3.5.1A4/;	4/3.5.1A1;	0.0371517	0.307692	0.225806	0.163265	0.0740741	0.025	0.00606061	0.00469484	0.00704225
R10752/3.5.1A1/;	4/3.5.1A1;	0.0371517	0.307692	0.225806	0.163265	0.0740741	0.025	0.00606061	0.00469484	0.00704225
R02960(r)/3.5.4A1/4.3.2.4;	4/3.5.1A1;	0.0371212	0.214286	0.142857	0.157895	0.0873786	0.0429448	0.0309735	0.0165017	0.00246914
R04587(r)/3.5.1A1(rev)/3.5.1.108;	4/3.5.1A1;	0.0370741	0.307692	0.1875	0.0961538	0.060241	0.0487805	0.0227273	0.00909091	0.0034965
R05590(r)/3.5.1A1(rev)/3.5.1.4;	4/3.5.1A1;	0.0369164	0.307692	0.125	0.0769231	0.060241	0.0336134	0.0254777	0.0203046	0.00392157
R05590(r)/3.5.1A1(rev)/3.5.1.4;	4/3.5.1A1;	0.0369164	0.307692	0.125	0.0769231	0.060241	0.0336134	0.0254777	0.0203046	0.00392157
R06940(r)/3.5.1A1(rev)/;	4/3.5.1A1;	0.0367483	0.307692	0.125	0.0816327	0.0641026	0.0438596	0.0261438	0.0102564	0.00398406
R08350(r)/3.5.1A1(rev)/;	4/3.5.1A1;	0.0366492	0.307692	0.1875	0.0961538	0.0740741	0.0504202	0.0181818	0.00478469	0
R07782/3.5.1A1/;	4/3.5.1A1;	0.0366109	0.307692	0.16129	0.12	0.060241	0.0241935	0.0297619	0.0142857	0
R07782/3.5.1A1/;	4/3.5.1A1;	0.0366109	0.307692	0.16129	0.12	0.060241	0.0241935	0.0297619	0.0142857	0
R01493,R01494(r)/3.5.1A1(rev)/3.5.1.23;	4/3.5.1A1;	0.0363837	0.307692	0.117647	0.0754717	0.0617284	0.0344828	0.0193548	0.0157068	0.00796813
R08365/3.5.99A2/;	4/3.5.1A1;	0.0362319	0.310345	0.235294	0.112903	0.0666667	0.04	0.00995025	0.00429185	0
R00765/3.5.99A2/3.5.99.6;	4/3.5.1A1;	0.0362319	0.310345	0.235294	0.112903	0.0666667	0.04	0.00995025	0.00429185	0
R00899(r)/3.5.1A1(rev)/3.4.11.1,3.4.11.2,3.4.11.23;	4/3.5.1A1;	0.0361842	0.307692	0.1875	0.113208	0.0941176	0.034188	0.00645161	0	0
R00909/3.5.1A4/3.5.1.21;	4/3.5.1A1;	0.036036	0.307692	0.225806	0.145833	0.0657895	0.026087	0.013245	0	0
R00909/3.5.1A1/3.5.1.21;	4/3.5.1A1;	0.036036	0.307692	0.225806	0.145833	0.0657895	0.026087	0.013245	0	0
R04037/3.5.4A3/3.5.4.19;	4/3.5.1A1;	0.0359004	0.294118	0.173913	0.125	0.10219	0.0456621	0.0200669	0.00761421	0.0019305
R04951(r)/3.5.1A1(rev)/3.4.11.1,3.4.11.2,3.4.11.23;	4/3.5.1A1;	0.0358696	0.307692	0.1875	0.113208	0.0941176	0.0336134	0.00628931	0	0
R02276(r)/3.5.1A1(rev)/3.5.1.63;	4/3.5.1A1;	0.0357942	0.307692	0.1875	0.0784314	0.0384615	0.0357143	0.0266667	0.0103093	0.00398406
R05590/3.5.1A1/3.5.1.4;	4/3.5.1A1;	0.0357918	0.307692	0.16129	0.12	0.060241	0.025	0.0189873	0.0151515	0
R05590/3.5.1A1/3.5.1.4;	4/3.5.1A1;	0.0357918	0.307692	0.16129	0.12	0.060241	0.025	0.0189873	0.0151515	0
R07651(r)/3.5.1A1(rev)/3.4.13.22;	4/3.5.1A1;	0.0355987	0.225806	0.166667	0.116667	0.0786517	0.0347826	0.0129032	0	0
R09650(r)/3.5.1A1(rev)/3.5.1.101;	4/3.5.1A1;	0.0351262	0.307692	0.125	0.0769231	0.0864198	0.0512821	0.0189873	0	0
R09126/3.5.1A1/3.5.1.106;	4/3.5.1A1;	0.0349887	0.307692	0.16129	0.0816327	0.0519481	0.0357143	0.0197368	0.0105263	0.00401606
R09126/3.5.1A4/3.5.1.106;	4/3.5.1A1;	0.0349887	0.307692	0.16129	0.0816327	0.0519481	0.0357143	0.0197368	0.0105263	0.00401606
R04112(r)/3.5.1A1(rev)/3.5.1.28;	4/3.5.1A1;	0.0348606	0.307692	0.1875	0.12963	0.0930233	0.0325203	0.0116279	0	0
R10621/3.5.1A1/3.5.1.114;	4/3.5.1A1;	0.0346756	0.307692	0.151515	0.0961538	0.0886076	0.0350877	0.0130719	0	0
R10621/3.5.1A4/3.5.1.114;	4/3.5.1A1;	0.0346756	0.307692	0.151515	0.0961538	0.0886076	0.0350877	0.0130719	0	0
R05055(r)/3.5.1A1(rev)/;	4/3.5.1A1;	0.0345188	0.307692	0.1875	0.113208	0.0941176	0.0336134	0.00613497	0	0
R09801(r)/3.5.1A1(rev)/3.5.1.125;	4/3.5.1A1;	0.0344828	0.307692	0.1875	0.0961538	0.0886076	0.0344828	0.00645161	0	0
R00665/3.5.1A2/3.5.1.20;	4/3.5.1A1;	0.0344828	0.285714	0.121212	0.0816327	0.0519481	0.0357143	0.0263158	0.0102564	0.00395257
R00488(r)/3.5.1A1(rev)/3.5.1.15;	4/3.5.1A1;	0.034292	0.307692	0.1875	0.0961538	0.0886076	0.0338983	0.00641026	0	0
R06518(r)/3.5.1A1(rev)/3.5.1.23;	4/3.5.1A1;	0.0341034	0.307692	0.117647	0.0754717	0.0617284	0.0344828	0.0193548	0.0104167	0.00396825
R08060(r)/3.5.1A1(rev)/1.2.7.12;	4/3.5.1A1;	0.0340659	0.307692	0.125	0.0625	0.0649351	0.0442478	0.0258065	0.01	0
R07855/3.5.5A1/3.5.5.1;	4/3.5.1A1;	0.0340659	0.307692	0.09375	0.04	0.0506329	0.034188	0.0258065	0.0205128	0.0078125
R07855/3.5.5A1/3.5.5.1;	4/3.5.1A1;	0.0340659	0.307692	0.09375	0.04	0.0506329	0.034188	0.0258065	0.0205128	0.0078125
R01587/3.5.1A4/3.5.1.36;	4/3.5.1A1;	0.0340285	0.307692	0.225806	0.122449	0.0632911	0.025641	0.0125	0	0
R01587/3.5.1A1/3.5.1.36;	4/3.5.1A1;	0.0340285	0.307692	0.225806	0.122449	0.0632911	0.025641	0.0125	0	0
R01587(r)/3.5.1A1(rev)/3.5.1.36;	4/3.5.1A1;	0.0340285	0.307692	0.1875	0.0784314	0.05	0.0344828	0.0253165	0.00505051	0
R06528(r)/3.5.1A1(rev)/3.5.1.23;	4/3.5.1A1;	0.0339168	0.307692	0.117647	0.0754717	0.0617284	0.0338983	0.0192308	0.0103093	0.00396825
R08874(r)/3.5.1A1(rev)/;	4/3.5.1A1;	0.0339168	0.307692	0.1875	0.0961538	0.0886076	0.0344828	0.00621118	0	0
R04140/3.5.5A1/3.5.5.5;	4/3.5.1A1;	0.0336957	0.307692	0.09375	0.04	0.0506329	0.034188	0.0258065	0.0201005	0.00763359
R04140/3.5.5A1/3.5.5.5;	4/3.5.1A1;	0.0336957	0.307692	0.09375	0.04	0.0506329	0.034188	0.0258065	0.0201005	0.00763359
R01566/3.5.3A1/3.5.3.3;	4/3.5.1A1;	0.0333333	0.2	0.142857	0.115385	0.0875	0.0530973	0	0	0
R00545(r)/3.5.1A1(rev)/3.5.1.17;	4/3.5.1A1;	0.0333333	0.307692	0.117647	0.0576923	0.0384615	0.0265487	0.0198675	0.015544	0.0118577
R02973(r)/3.5.1A1(rev)/3.5.1.92;	4/3.5.1A1;	0.0330843	0.307692	0.1875	0.0961538	0.0481928	0.0254237	0.0125786	0.00492611	0.00757576
R08876(r)/3.5.1A1(rev)/;	4/3.5.1A1;	0.0330843	0.307692	0.1875	0.0961538	0.075	0.0338983	0.0121212	0	0
R01416(r)/3.5.3A2(rev)/3.5.3.12;	4/3.5.1A1;	0.0330761	0.2	0.151515	0.0980392	0.0632911	0.0438596	0.0194805	0.00515464	0
R03188/3.5.3A2/3.5.3.5;	4/3.5.1A1;	0.0330761	0.214286	0.125	0.102041	0.113924	0.0504202	0	0	0
R03593/3.5.5A1/3.5.5.2;	4/3.5.1A1;	0.0329787	0.307692	0.09375	0.0588235	0.0714286	0.0396825	0.0185185	0.0151515	0
R03093(r)/3.5.5A1(rev)/3.5.5.1;	4/3.5.1A1;	0.032839	0.307692	0.09375	0.04	0.0246914	0.025	0.0246914	0.0242718	0.0149813
R03093(r)/3.5.5A1(rev)/3.5.5.1;	4/3.5.1A1;	0.032839	0.307692	0.09375	0.04	0.0246914	0.025	0.0246914	0.0242718	0.0149813
R05046/3.5.1A1/3.5.4.16;	4/3.5.1A1;	0.032666	0.307692	0.16129	0.104167	0.0609756	0.0336134	0.0181818	0.00483092	0
R05046/3.5.1A4/3.5.4.16;	4/3.5.1A1;	0.032666	0.307692	0.16129	0.104167	0.0609756	0.0336134	0.0181818	0.00483092	0
R09374/3.5.1A4/3.5.1.102;	4/3.5.1A1;	0.032666	0.307692	0.16129	0.104167	0.0609756	0.0336134	0.0181818	0.00483092	0
R11524(r)/3.5.1A1(rev)/3.13.1.6;	4/3.5.1A1;	0.032666	0.307692	0.1875	0.113208	0.0823529	0.0325203	0	0	0
R09374/3.5.1A1/3.5.1.102;	4/3.5.1A1;	0.032666	0.307692	0.16129	0.104167	0.0609756	0.0336134	0.0181818	0.00483092	0
R00525(r)/3.5.1A1(rev)/3.5.1.68;	4/3.5.1A1;	0.0323661	0.307692	0.125	0.0816327	0.0897436	0.0442478	0.00641026	0	0
R02285(r)/3.5.3A1(rev)/3.5.3.8;	4/3.5.1A1;	0.0323661	0.214286	0.16129	0.104167	0.0897436	0.0442478	0.00641026	0	0
R01918(r)/3.5.1A1(rev)/3.5.1.78;	4/3.5.1A1;	0.0323253	0.307692	0.1875	0.0961538	0.0740741	0.0330579	0.0120482	0	0
R09537/3.5.1A1/3.5.1.99;	4/3.5.1A1;	0.032294	0.307692	0.16129	0.102041	0.0379747	0.0263158	0.0197368	0.0103627	0
