,LCSBID
s_3830_m,60663065
s_3832_m,1467869030
s_3833_m,1467887964
s_3855_v,1467995326
s_4032_c,1467886897
s_4033_c,
s_4034_e,1469426228
s_4034_c,1469426228
s_4034_v,1469426228
s_4037_e,1468049150
s_4037_c,1468049150
s_4037_v,1468049150
s_4040_e,1469426480
s_4040_c,1469426480
s_4040_v,1469426480
s_1045_v,1467868061
s_4044_c,1468095741
s_4044_e,1468095741
s_4046_c,1467870132
s_4046_e,1467870132
s_4048_c,1467866778
s_4048_e,1467866778
s_4050_e,1469426331
s_4050_c,1469426331
s_4050_v,1469426331
s_4053_e,1469426531
s_4053_c,1469426531
s_4053_v,1469426531
s_4056_e,1469426593
s_4056_c,1469426593
s_4056_v,1469426593
s_4059_e,1469425483
s_4059_c,1469425483
s_4059_v,1469425483
s_4062_c,1467892727
s_4062_e,1467892727
s_4064_c,1467977585
s_4064_e,1467977585
s_4066_c,1468290859
s_4066_e,1468290859
s_4068_c,1467915806
s_4068_e,1467915806
s_4070_e,1467876629
s_4070_c,1467876629
s_4072_c,1469432588
s_4073_c,1467882503
s_4073_e,1467882503
s_4072_e,1469432588
s_4076_c,1467871877
s_4077_c,1467876785
s_4077_e,1467876785
s_4079_c,1467887498
s_4079_e,1467887498
s_4081_c,1467893150
s_4081_e,1467893150
s_4083_c,1467880043
s_4083_e,1467880043
s_4085_e,1469426651
s_4085_c,1469426651
s_4085_v,1469426651
s_4088_c,66195470
s_4089_c,1467874573
s_4088_e,66195470
s_4089_e,1467874573
s_4092_c,1467913543
s_4092_e,1467913543
s_4094_c,1467915818
s_4094_e,1467915818
s_4096_c,1467918425
s_4096_e,1467918425
s_4098_c,1467870577
s_4098_e,1467870577
s_4100_c,1467893759
s_4100_e,1467893759
s_4102_c,1467888259
s_4102_e,1467888259
s_4104_c,1467872773
s_4104_e,1467872773
s_4106_c,1467880031
s_4106_e,1467880031
s_4108_c,1467883119
s_4108_e,1467883119
s_4110_c,1467921491
s_4110_e,1467921491
s_4112_c,1467886065
s_4010_c,1467910257
s_4112_e,1467886065
s_4115_c,1467907148
s_4115_e,1467907148
s_4117_c,1467877328
s_4117_e,1467877328
s_4119_e,1469424929
s_4119_c,1469424929
s_4119_v,1469424929
s_4122_c,1467897246
s_4123_c,1467867313
s_4123_e,1467867313
s_4122_e,1467897246
s_4126_c,1467888250
s_4126_e,1467888250
s_4128_c,1467868822
s_4129_c,1467866662
s_4128_e,1467868822
s_4131_e,1468039166
s_4132_c,1467867754
s_4132_e,1467867754
s_4134_c,1467890786
s_4134_e,1467890786
s_4136_c,1467885317
s_4136_e,1467885317
s_4138_c,1467871703
s_4138_e,1467871703
s_4140_e,1467870783
s_0188_e,1467872997
s_0260_e,1467868189
s_3757_e,1469389842
s_3757_c,1469389842
s_0567_e,1467866916
s_0455_e,1467867829
s_0259_e,1467876785
s_0782_e,1467867475
s_1158_e,1467878694
s_0568_e,1467866763
s_1545_e,1467866945
s_1360_e,1467866507
s_0574_e,1467866763
s_1239_e,1467869921
s_0340_e,1467869909
s_0573_e,1467866916
s_0633_e,1467865687
s_0514_e,1467872625
s_4010_e,1467910257
s_0423_e,1467865783
s_0131_e,1467888240
s_0389_e,1467876241
s_0526_e,1467866276
s_3953_e,1467869737
s_0152_e,1467883705
s_0979_e,1467869709
s_0771_e,1467868000
s_3840_e,1469426416
s_3840_c,1469426416
s_3838_e,1469427522
s_3838_c,1469427522
s_1192_e,1467872933
s_1192_c,1467872933
s_1097_e,1467868835
s_1097_c,1467868835
s_3837_e,1467892817
s_4177_c,1467872153
s_4178_c,1467877089
s_4179_c,1467877089
s_0579_c,1467869501
s_4181_c,1467870302
s_4182_c,1467877530
s_1382_c,1467866871
s_4184_c,1467868504
s_0016_c,1467900157
s_4186_c,1467901196
s_0146_c,1467875820
s_4188_c,1467875820
s_4189_c,1467914313
s_2897_c,1467885799
s_4191_c,1467881851
s_4192_c,1467882016
s_3715_c,1467871527
s_4194_c,1467873142
s_4195_c,1467871989
s_0434_g,1467865531
s_3880_g,1467866535
s_0394_g,1467865623
s_3880_e,1467866535
s_3777_e,1467879788
s_4019_e,1467866454
s_3801_e,1468038977
s_3822_e,1467866041
s_4013_e,1467869449
s_4205_c,
s_4206_c,
